"start_offset","end_offset","length"
"0x7A2F6","0x7A2FA","4"
"0x7A2FC","0x7A2FE","2"
"0x7A300","0x7A302","2"
"0x7A304","0x7A318","20"
"0x7A31A","0x7A31C","2"
"0x7A31E","0x7A320","2"
"0x7A322","0x7A32A","8"
"0x7A32C","0x7A32E","2"
"0x7A330","0x7A332","2"
"0x7A336","0x7A33C","6"
"0x7A340","0x7A342","2"
"0x7A344","0x7A350","12"
"0x7A352","0x7A356","4"
"0x7A35C","0x7A35E","2"
"0x7A360","0x7A362","2"
"0x7A364","0x7A36A","6"
"0x7A370","0x7A372","2"
"0x7A374","0x7A37A","6"
"0x7A380","0x7A382","2"
"0x7A38C","0x7A38E","2"
"0x7A390","0x7A396","6"
"0x7A398","0x7A39C","4"
"0x7A3A0","0x7A3A2","2"
"0x7A3A4","0x7A3A6","2"
"0x7A3A8","0x7A3AC","4"
"0x7A3AE","0x7A3B2","4"
"0x7A3B6","0x7A3BA","4"
"0x7A3BC","0x7A3C6","10"
"0x7A3C8","0x7A3D2","10"
"0x7A3D4","0x7A3D6","2"
"0x7A3D8","0x7A3DA","2"
"0x7A3DC","0x7A3DE","2"
"0x7A3E0","0x7A3EE","14"
"0x7A3F0","0x7A3F2","2"
"0x7A3F4","0x7A3FC","8"
"0x7A3FE","0x7A400","2"
"0x7A402","0x7A406","4"
"0x7A408","0x7A40E","6"
"0x7A410","0x7A41C","12"
"0x7A420","0x7A422","2"
"0x7A424","0x7A426","2"
"0x7A428","0x7A43A","18"
"0x7A440","0x7A448","8"
"0x7A44C","0x7A452","6"
"0x7A456","0x7A45A","4"
"0x7A460","0x7A464","4"
"0x7A466","0x7A468","2"
"0x7A46E","0x7A472","4"
"0x7A474","0x7A47A","6"
"0x7A47C","0x7A482","6"
"0x7A488","0x7A48E","6"
"0x7A490","0x7A4A2","18"
"0x7A4A4","0x7A4B0","12"
"0x7A4B2","0x7A4B6","4"
"0x7A4B8","0x7A4BA","2"
"0x7A4BE","0x7A4C4","6"
"0x7A4C6","0x7A4CE","8"
"0x7A4D0","0x7A4D2","2"
"0x7A4D4","0x7A4D6","2"
"0x7A4D8","0x7A4E2","10"
"0x7A4E8","0x7A4EC","4"
"0x7A4EE","0x7A4FC","14"
"0x7A500","0x7A50A","10"
"0x7A50C","0x7A50E","2"
"0x7A510","0x7A516","6"
"0x7A518","0x7A528","16"
"0x7A530","0x7A532","2"
"0x7A534","0x7A536","2"
"0x7A538","0x7A53A","2"
"0x7A53C","0x7A53E","2"
"0x7A540","0x7A542","2"
"0x7A544","0x7A54A","6"
"0x7A54E","0x7A550","2"
"0x7A552","0x7A55A","8"
"0x7A55C","0x7A562","6"
"0x7A564","0x7A566","2"
"0x7A568","0x7A570","8"
"0x7A572","0x7A576","4"
"0x7A578","0x7A57A","2"
"0x7A57C","0x7A586","10"
"0x7A58A","0x7A58C","2"
"0x7A590","0x7A592","2"
"0x7A5B0","0x7A5B2","2"
"0x7A5C8","0x7A5CA","2"
"0x7A5D0","0x7A5D2","2"
"0x7A5D4","0x7A5D8","4"
"0x7A5E2","0x7A5E6","4"
"0x7A5FE","0x7A600","2"
"0x7A604","0x7A606","2"
"0x7A608","0x7A60C","4"
"0x7A610","0x7A612","2"
"0x7A614","0x7A616","2"
"0x7A628","0x7A62C","4"
"0x7A62E","0x7A630","2"
"0x7A63E","0x7A640","2"
"0x7A644","0x7A646","2"
"0x7A670","0x7A672","2"
"0x7A68C","0x7A68E","2"
"0x7A694","0x7A698","4"
"0x7A69E","0x7A6A0","2"
"0x7A6A8","0x7A6AA","2"
"0x7A6AC","0x7A6AE","2"
"0x7A6BC","0x7A6BE","2"
"0x7A6C2","0x7A6C4","2"
"0x7A6C6","0x7A6C8","2"
"0x7A6D2","0x7A6D4","2"
"0x7A6DA","0x7A6DC","2"
"0x7A6E0","0x7A6E2","2"
"0x7A706","0x7A708","2"
"0x7A70E","0x7A710","2"
"0x7A722","0x7A724","2"
"0x7A736","0x7A738","2"
"0x7A742","0x7A744","2"
"0x7A74A","0x7A74E","4"
"0x7A754","0x7A756","2"
"0x7A762","0x7A764","2"
"0x7A770","0x7A772","2"
"0x7A77A","0x7A77C","2"
"0x7A788","0x7A78A","2"
"0x8132C","0x8132E","2"
"0x81338","0x8133A","2"
"0x8133C","0x8133E","2"
"0x81340","0x81342","2"
"0x81350","0x81352","2"
"0x81354","0x81356","2"
"0x81358","0x8135A","2"
"0x813AC","0x813AE","2"
"0x813B0","0x813B2","2"
"0x813B4","0x813B6","2"
"0x813B8","0x813BA","2"
"0x813BC","0x813BE","2"
"0x813C0","0x813C2","2"
"0x81428","0x8142A","2"
"0x81448","0x8144A","2"
"0x81474","0x81476","2"
"0x81480","0x81482","2"
"0x81484","0x81486","2"
"0x81490","0x81492","2"
"0x81494","0x81496","2"
"0x8149C","0x8149E","2"
"0x814F0","0x814F2","2"
"0x814F8","0x814FA","2"
"0x81500","0x81502","2"
"0x81508","0x8150A","2"
"0x81510","0x81512","2"
"0x81514","0x81516","2"
"0x81520","0x81522","2"
"0x81548","0x8154A","2"
"0x8154C","0x8154E","2"
"0x81550","0x81552","2"
"0x81576","0x81578","2"
"0x81586","0x81588","2"
"0x81594","0x81596","2"
"0x815A0","0x815A4","4"
"0x815A6","0x815A8","2"
"0x815AC","0x815AE","2"
"0x815BE","0x815C0","2"
"0x815CC","0x815CE","2"
"0x815D8","0x815DA","2"
"0x815EC","0x815EE","2"
"0x815F4","0x815F6","2"
"0x815F8","0x815FA","2"
"0x8160C","0x8160E","2"
"0x81630","0x81636","6"
"0x81640","0x81642","2"
"0x81644","0x81646","2"
"0x81648","0x8164A","2"
"0x81B6E","0x81B72","4"
"0x81B76","0x81B78","2"
"0x81B7A","0x81B7E","4"
"0x81BA2","0x81BA6","4"
"0x81BA8","0x81BAA","2"
"0x81BAC","0x81BB2","6"
"0x82610","0x82612","2"
"0x828EE","0x82900","18"
"0x82CDE","0x82CE0","2"
"0x84068","0x8406C","4"
"0x8406E","0x84070","2"
"0x8434A","0x8434C","2"
"0x84354","0x84356","2"
"0x846EA","0x846EC","2"
"0x846F0","0x846F2","2"
"0x846F4","0x846F6","2"
"0x84ACA","0x84AD0","6"
"0x84AD6","0x84AD8","2"
"0x84ADA","0x84AE4","10"
"0x84AE6","0x84AFA","20"
"0x84B40","0x84B5C","28"
"0x84EAC","0x84EB2","6"
"0x8510A","0x8510C","2"
"0x861A4","0x861A6","2"
"0x86F44","0x86F4C","8"
"0x88DFE","0x88E0C","14"
"0x89666","0x89668","2"
"0x8966A","0x89680","22"
"0x89682","0x8968C","10"
"0x8975E","0x8976E","16"
"0x8977E","0x89788","10"
"0x8978C","0x89792","6"
"0x89794","0x897AE","26"
"0x89E36","0x89E38","2"
"0x89E3E","0x89E40","2"
"0x89E48","0x89E4A","2"
"0x8A752","0x8A75E","12"
"0x8A760","0x8A762","2"
"0x8A766","0x8A768","2"
"0x8B750","0x8B752","2"
"0x8BC2C","0x8BC2E","2"
"0x8BC3E","0x8BC40","2"
"0x8BC42","0x8BC44","2"
"0x8BC4A","0x8BC4C","2"
"0x8BC4E","0x8BC50","2"
"0x8BC64","0x8BC66","2"
"0x8BC7E","0x8BC80","2"
"0x8BC86","0x8BC88","2"
"0x8BC8C","0x8BC8E","2"
"0x8BC90","0x8BC92","2"
"0x8BC96","0x8BC98","2"
"0x8BCA4","0x8BCA6","2"
"0x8C69E","0x8C6A0","2"
"0x8CD52","0x8CD54","2"
"0x8CDA6","0x8CDA8","2"
"0x8D006","0x8D00A","4"
"0x8D00C","0x8D00E","2"
"0x8D2EE","0x8D2F0","2"
"0x8E068","0x8E06A","2"
"0x8E090","0x8E092","2"
"0x8E09E","0x8E0A0","2"
"0x8E0A2","0x8E0A4","2"
"0x8E0AA","0x8E0AC","2"
"0x8E0C4","0x8E0C6","2"
"0x8E0CC","0x8E0CE","2"
"0x8E0DA","0x8E0DC","2"
"0x8E0DE","0x8E0E0","2"
"0x8E0E6","0x8E0E8","2"
"0x8E0EA","0x8E0EC","2"
"0x8E0EE","0x8E0F0","2"
"0x8E100","0x8E102","2"
"0x8E106","0x8E108","2"
"0x8E112","0x8E114","2"
"0x8E116","0x8E11C","6"
"0x8E128","0x8E12A","2"
"0x8E136","0x8E138","2"
"0x8E13A","0x8E13C","2"
"0x8E140","0x8E142","2"
"0x8E158","0x8E15C","4"
"0x8E166","0x8E168","2"
"0x8E16C","0x8E16E","2"
"0x8E170","0x8E172","2"
"0x8E174","0x8E176","2"
"0x8E180","0x8E182","2"
"0x8E192","0x8E194","2"
"0x8EDB4","0x8EDCC","24"
"0x8EDD8","0x8EDDC","4"
"0x8EDE0","0x8EDEC","12"
"0x8EDF6","0x8EDF8","2"
"0x8EE14","0x8EE16","2"
"0x8EE36","0x8EE38","2"
"0x8EE5C","0x8EE5E","2"
"0x8F2C2","0x8F2C4","2"
"0x8F2D4","0x8F2D6","2"
"0x8F2E6","0x8F2E8","2"
"0x8F2F4","0x8F2F6","2"
"0x8F308","0x8F30A","2"
"0x8F318","0x8F31A","2"
"0x8F32A","0x8F32C","2"
"0x8F340","0x8F342","2"
"0x8F350","0x8F352","2"
"0x8F358","0x8F35A","2"
"0x8F370","0x8F372","2"
"0x8F378","0x8F37C","4"
"0x8F390","0x8F394","4"
"0x8F3C4","0x8F3C6","2"
"0x905AC","0x905AE","2"
"0x90604","0x90606","2"
"0x9067C","0x9067E","2"
"0x90694","0x90696","2"
"0x9069C","0x9069E","2"
"0x906A8","0x906AA","2"
"0x906B8","0x906BA","2"
"0x90718","0x9071A","2"
"0x90748","0x9074A","2"
"0x90788","0x9078A","2"
"0x90790","0x90792","2"
"0x90798","0x9079A","2"
"0x907BC","0x907BE","2"
"0x90856","0x90858","2"
"0x918B6","0x918B8","2"
"0x91C02","0x91C04","2"
"0x9273E","0x92740","2"
"0x92744","0x92746","2"
"0x9275C","0x9275E","2"
"0x92768","0x9276A","2"
"0x9276E","0x92770","2"
"0x92774","0x92776","2"
"0x92778","0x9277A","2"
"0x9277E","0x92780","2"
"0x92782","0x92784","2"
"0x92786","0x92788","2"
"0x9278A","0x9278C","2"
"0x92790","0x92792","2"
"0x92798","0x9279A","2"
"0x9279E","0x927A0","2"
"0x927A4","0x927A6","2"
"0x927AA","0x927AC","2"
"0x927B0","0x927B2","2"
"0x927B6","0x927B8","2"
"0x927BA","0x927BC","2"
"0x927BE","0x927C0","2"
"0x927C2","0x927C4","2"
"0x927C8","0x927CA","2"
"0x927D4","0x927D6","2"
"0x927E0","0x927E2","2"
"0x927E6","0x927E8","2"
"0x927EA","0x927EE","4"
"0x927F0","0x927F2","2"
"0x927F4","0x927F6","2"
"0x927F8","0x927FA","2"
"0x927FE","0x92800","2"
"0x92810","0x92812","2"
"0x92816","0x92818","2"
"0x92828","0x9282A","2"
"0x9282E","0x92830","2"
"0x92834","0x92836","2"
"0x9283A","0x9283C","2"
"0x9283E","0x92840","2"
"0x92844","0x92846","2"
"0x92848","0x9284A","2"
"0x9284C","0x9284E","2"
"0x92850","0x92852","2"
"0x92856","0x92858","2"
"0x9285E","0x92860","2"
"0x92864","0x92866","2"
"0x9286A","0x9286C","2"
"0x92870","0x92872","2"
"0x92876","0x92878","2"
"0x9287C","0x9287E","2"
"0x92880","0x92882","2"
"0x92884","0x92886","2"
"0x92888","0x9288A","2"
"0x9288E","0x92890","2"
"0x9289A","0x9289C","2"
"0x928A0","0x928A2","2"
"0x928A6","0x928A8","2"
"0x928AA","0x928AC","2"
"0x928B0","0x928B2","2"
"0x928B4","0x928B6","2"
"0x928B8","0x928BA","2"
"0x928BE","0x928C0","2"
"0x928D0","0x928D2","2"
"0x928D6","0x928D8","2"
"0x928E8","0x928EA","2"
"0x928EE","0x928F0","2"
"0x928F4","0x928F6","2"
"0x928FA","0x928FC","2"
"0x928FE","0x92900","2"
"0x92904","0x92906","2"
"0x92908","0x9290A","2"
"0x9290C","0x9290E","2"
"0x92910","0x92912","2"
"0x92916","0x92918","2"
"0x9291E","0x92920","2"
"0x92924","0x92926","2"
"0x9292A","0x9292C","2"
"0x92930","0x92932","2"
"0x92936","0x92938","2"
"0x9293C","0x9293E","2"
"0x92940","0x92942","2"
"0x92944","0x92946","2"
"0x92948","0x9294A","2"
"0x9294E","0x92950","2"
"0x9295A","0x9295C","2"
"0x92960","0x92962","2"
"0x92966","0x92968","2"
"0x9296A","0x9296C","2"
"0x92970","0x92972","2"
"0x92974","0x92976","2"
"0x92978","0x9297A","2"
"0x9297E","0x92980","2"
"0x92990","0x92992","2"
"0x92996","0x92998","2"
"0x929A8","0x929AA","2"
"0x929AE","0x929B0","2"
"0x929B4","0x929B6","2"
"0x929BA","0x929BC","2"
"0x929BE","0x929C0","2"
"0x929C4","0x929C6","2"
"0x929C8","0x929CA","2"
"0x929CC","0x929CE","2"
"0x929D0","0x929D2","2"
"0x929D6","0x929D8","2"
"0x929DE","0x929E0","2"
"0x929E4","0x929E6","2"
"0x929EA","0x929EC","2"
"0x929F0","0x929F2","2"
"0x929F6","0x929F8","2"
"0x929FC","0x929FE","2"
"0x92A00","0x92A02","2"
"0x92A04","0x92A06","2"
"0x92A08","0x92A0A","2"
"0x92A0E","0x92A10","2"
"0x92A1A","0x92A1C","2"
"0x92A20","0x92A22","2"
"0x92A26","0x92A28","2"
"0x92A2A","0x92A2C","2"
"0x92A30","0x92A32","2"
"0x92A34","0x92A36","2"
"0x92A38","0x92A3A","2"
"0x92A3E","0x92A40","2"
"0x92A56","0x92A58","2"
"0x92A5A","0x92A5C","2"
"0x92A72","0x92A74","2"
"0x92A82","0x92A84","2"
"0x92A86","0x92A88","2"
"0x92A8A","0x92A8C","2"
"0x92A8E","0x92A90","2"
"0x92A94","0x92A96","2"
"0x92A98","0x92A9A","2"
"0x92A9C","0x92A9E","2"
"0x92AA0","0x92AA2","2"
"0x92AAE","0x92AB0","2"
"0x92ABA","0x92ABC","2"
"0x92AC4","0x92AC6","2"
"0x92ACA","0x92ACC","2"
"0x92ACE","0x92AD0","2"
"0x92AD6","0x92ADC","6"
"0x92ADE","0x92AE0","2"
"0x92AE2","0x92AE4","2"
"0x92AE6","0x92AE8","2"
"0x92AEC","0x92AEE","2"
"0x92AFE","0x92B00","2"
"0x92B0A","0x92B0C","2"
"0x92B10","0x92B12","2"
"0x92B14","0x92B16","2"
"0x92B20","0x92B22","2"
"0x92B24","0x92B26","2"
"0x92B28","0x92B2A","2"
"0x92B2C","0x92B2E","2"
"0x92B30","0x92B32","2"
"0x92B3C","0x92B3E","2"
"0x92B42","0x92B44","2"
"0x92B4C","0x92B4E","2"
"0x92B52","0x92B54","2"
"0x92B56","0x92B58","2"
"0x92B5E","0x92B64","6"
"0x92B66","0x92B68","2"
"0x92B6A","0x92B6C","2"
"0x92B6E","0x92B70","2"
"0x92B74","0x92B76","2"
"0x92B86","0x92B88","2"
"0x92B92","0x92B94","2"
"0x92B98","0x92B9A","2"
"0x92B9C","0x92B9E","2"
"0x92BA8","0x92BAA","2"
"0x92BAC","0x92BAE","2"
"0x92BB0","0x92BB2","2"
"0x92BB4","0x92BB6","2"
"0x92BB8","0x92BBA","2"
"0x92BC4","0x92BC6","2"
"0x92BCA","0x92BCC","2"
"0x92BD4","0x92BD6","2"
"0x92BDA","0x92BDC","2"
"0x92BDE","0x92BE0","2"
"0x92BE6","0x92BEC","6"
"0x92BEE","0x92BF0","2"
"0x92BF2","0x92BF4","2"
"0x92BF6","0x92BF8","2"
"0x92BFC","0x92BFE","2"
"0x92C0E","0x92C10","2"
"0x92C1A","0x92C1C","2"
"0x92C20","0x92C22","2"
"0x92C24","0x92C26","2"
"0x92C30","0x92C32","2"
"0x92C34","0x92C36","2"
"0x92C38","0x92C3A","2"
"0x92C3C","0x92C3E","2"
"0x92C40","0x92C42","2"
"0x92C4C","0x92C4E","2"
"0x92C52","0x92C54","2"
"0x92C5C","0x92C5E","2"
"0x92C62","0x92C64","2"
"0x92C66","0x92C68","2"
"0x92C6E","0x92C74","6"
"0x92C76","0x92C78","2"
"0x92C7A","0x92C7C","2"
"0x92C7E","0x92C80","2"
"0x92C84","0x92C86","2"
"0x92C96","0x92C98","2"
"0x92CA2","0x92CA4","2"
"0x92CA8","0x92CAA","2"
"0x92CAC","0x92CAE","2"
"0x92CB8","0x92CBA","2"
"0x92CBC","0x92CBE","2"
"0x92CC0","0x92CC2","2"
"0x92CC4","0x92CC6","2"
"0x92CC8","0x92CCA","2"
"0x92CD4","0x92CD6","2"
"0x92CDA","0x92CDC","2"
"0x92CE4","0x92CE6","2"
"0x92CEA","0x92CEC","2"
"0x92CEE","0x92CF0","2"
"0x92CF6","0x92CFC","6"
"0x92CFE","0x92D00","2"
"0x92D02","0x92D04","2"
"0x92D06","0x92D08","2"
"0x92D0C","0x92D0E","2"
"0x92D1E","0x92D20","2"
"0x92D2A","0x92D2C","2"
"0x92D30","0x92D32","2"
"0x92D34","0x92D36","2"
"0x92D40","0x92D42","2"
"0x92D44","0x92D46","2"
"0x92D48","0x92D4A","2"
"0x92D4C","0x92D4E","2"
"0x92D50","0x92D52","2"
"0x92D5C","0x92D5E","2"
"0x92D62","0x92D64","2"
"0x92D6C","0x92D6E","2"
"0x92D72","0x92D74","2"
"0x92D76","0x92D78","2"
"0x92D7E","0x92D84","6"
"0x92D86","0x92D88","2"
"0x92D8A","0x92D8C","2"
"0x92D8E","0x92D90","2"
"0x92D94","0x92D96","2"
"0x92DA6","0x92DA8","2"
"0x92DB2","0x92DB4","2"
"0x92DB8","0x92DBA","2"
"0x92DBC","0x92DBE","2"
"0x92DC8","0x92DCA","2"
"0x92DCC","0x92DCE","2"
"0x92DD0","0x92DD2","2"
"0x92DD4","0x92DD6","2"
"0x92DD8","0x92DDA","2"
"0x92DE4","0x92DE6","2"
"0x92DEA","0x92DEC","2"
