"start_offset","end_offset","length"
"0x25C9C","0x25C9E","2"
"0x25CA8","0x25CAA","2"
"0x25CAC","0x25CAE","2"
"0x25CB0","0x25CB2","2"
"0x25CB4","0x25CB6","2"
"0x25CC4","0x25CC6","2"
"0x25CCA","0x25CCC","2"
"0x25CCE","0x25CD0","2"
"0x25CD2","0x25CD4","2"
"0x25CDE","0x25CE0","2"
"0x25CE4","0x25CE6","2"
"0x25CE8","0x25CEA","2"
"0x25CF4","0x25CF6","2"
"0x25CF8","0x25CFA","2"
"0x25CFC","0x25CFE","2"
"0x25D06","0x25D08","2"
"0x25D0A","0x25D0C","2"
"0x25D0E","0x25D10","2"
"0x25D14","0x25D16","2"
"0x25D18","0x25D1A","2"
"0x25D32","0x25D34","2"
"0x25D48","0x25D4A","2"
"0x25D54","0x25D56","2"
"0x25D5C","0x25D5E","2"
"0x25D60","0x25D62","2"
"0x25D64","0x25D66","2"
"0x25D6E","0x25D70","2"
"0x25D72","0x25D74","2"
"0x25D8C","0x25D8E","2"
"0x25D94","0x25D96","2"
"0x25D98","0x25D9E","6"
"0x25DA4","0x25DA6","2"
"0x25DA8","0x25DAA","2"
"0x25DAC","0x25DAE","2"
"0x25DB0","0x25DB2","2"
"0x25DBE","0x25DC0","2"
"0x25DC2","0x25DC4","2"
"0x25DC6","0x25DC8","2"
"0x25DCA","0x25DCC","2"
"0x25DD6","0x25DD8","2"
"0x25DDE","0x25DE0","2"
"0x25DE8","0x25DEA","2"
"0x25DEC","0x25DEE","2"
"0x25DFA","0x25DFC","2"
"0x25E08","0x25E0A","2"
"0x25E0C","0x25E0E","2"
"0x25E10","0x25E12","2"
"0x25E14","0x25E16","2"
"0x25E18","0x25E1A","2"
"0x25E20","0x25E22","2"
"0x25E2C","0x25E2E","2"
"0x25E4C","0x25E4E","2"
"0x25E50","0x25E52","2"
"0x25E54","0x25E56","2"
"0x25E58","0x25E5A","2"
"0x25E5C","0x25E5E","2"
"0x25E72","0x25E74","2"
"0x25E76","0x25E78","2"
"0x25E7A","0x25E7C","2"
"0x25E82","0x25E84","2"
"0x25E8A","0x25E8C","2"
"0x25E90","0x25E92","2"
"0x25E9A","0x25E9C","2"
"0x25EA2","0x25EA4","2"
"0x25EAA","0x25EAC","2"
"0x25EB2","0x25EB4","2"
"0x25EB6","0x25EB8","2"
"0x25EBE","0x25EC0","2"
"0x25EC2","0x25EC4","2"
"0x25ECC","0x25ECE","2"
"0x25ED8","0x25EDA","2"
"0x25EE6","0x25EE8","2"
"0x25EEA","0x25EEC","2"
"0x25EEE","0x25EF0","2"
"0x25EF2","0x25EF4","2"
"0x25EF6","0x25EF8","2"
"0x25EFE","0x25F00","2"
"0x25F0A","0x25F0C","2"
"0x25F0E","0x25F10","2"
"0x25F2C","0x25F2E","2"
"0x25F30","0x25F32","2"
"0x25F34","0x25F36","2"
"0x25F38","0x25F3A","2"
"0x25F3C","0x25F3E","2"
"0x25F48","0x25F4C","4"
"0x25F9C","0x25F9E","2"
"0x25FA0","0x25FA2","2"
"0x25FB4","0x25FB6","2"
"0x25FBA","0x25FBC","2"
"0x25FC0","0x25FC2","2"
"0x25FC4","0x25FC6","2"
"0x25FC8","0x25FCA","2"
"0x25FCC","0x25FCE","2"
"0x25FD2","0x25FD4","2"
"0x25FDE","0x25FE0","2"
"0x25FE2","0x25FE4","2"
"0x25FE8","0x25FEA","2"
"0x25FEE","0x25FF0","2"
"0x26002","0x26004","2"
"0x26008","0x2600A","2"
"0x2600C","0x2600E","2"
"0x2601E","0x26020","2"
"0x2614C","0x2614E","2"
"0x26156","0x26158","2"
"0x26166","0x26168","2"
"0x26172","0x26174","2"
"0x2617C","0x2617E","2"
"0x2618C","0x2618E","2"
"0x26190","0x26192","2"
"0x26194","0x26196","2"
"0x2619E","0x261A0","2"
"0x261A6","0x261A8","2"
"0x261AA","0x261AC","2"
"0x261BA","0x261BC","2"
"0x261BE","0x261C0","2"
"0x261CC","0x261CE","2"
"0x261D6","0x261D8","2"
"0x261E0","0x261E2","2"
"0x261E4","0x261E6","2"
"0x261F0","0x261F2","2"
"0x261FA","0x261FC","2"
"0x26204","0x26208","4"
"0x2620E","0x26210","2"
"0x26244","0x26246","2"
"0x2624E","0x26250","2"
"0x26252","0x26254","2"
"0x26262","0x26264","2"
"0x26266","0x26268","2"
"0x2626A","0x2626C","2"
"0x2627A","0x2627C","2"
"0x2627E","0x26280","2"
"0x26282","0x26284","2"
"0x26292","0x26294","2"
"0x26296","0x26298","2"
"0x2629A","0x2629C","2"
"0x262AA","0x262AC","2"
"0x262AE","0x262B0","2"
"0x262B2","0x262B4","2"
"0x262C2","0x262C4","2"
"0x262C6","0x262C8","2"
"0x262CA","0x262CC","2"
"0x262DA","0x262DC","2"
"0x262DE","0x262E0","2"
"0x262E2","0x262E4","2"
"0x262F2","0x262F4","2"
"0x262F6","0x262F8","2"
"0x262FA","0x262FC","2"
"0x2630A","0x2630C","2"
"0x2630E","0x26310","2"
"0x26312","0x26314","2"
"0x2631E","0x26320","2"
"0x2632A","0x2632C","2"
"0x2632E","0x26330","2"
"0x26336","0x26338","2"
"0x26342","0x26344","2"
"0x2634C","0x2634E","2"
"0x26350","0x26352","2"
"0x26360","0x26362","2"
"0x26364","0x26366","2"
"0x26368","0x2636A","2"
"0x26378","0x2637A","2"
"0x26380","0x26382","2"
"0x2639E","0x263A4","6"
"0x263A6","0x263A8","2"
"0x263C8","0x263CA","2"
"0x263CC","0x263CE","2"
"0x263D0","0x263D2","2"
"0x263E2","0x263E4","2"
"0x263E6","0x263E8","2"
"0x263EA","0x263EC","2"
"0x263EE","0x263F0","2"
"0x263F8","0x263FA","2"
"0x2641E","0x26420","2"
"0x26428","0x2642A","2"
"0x26430","0x26432","2"
"0x26434","0x26436","2"
"0x26438","0x2643C","4"
"0x26444","0x26446","2"
"0x26448","0x2644C","4"
"0x26452","0x26454","2"
"0x26456","0x26458","2"
"0x26464","0x26466","2"
"0x26474","0x26478","4"
"0x26480","0x26482","2"
"0x26488","0x2648A","2"
"0x2648C","0x2648E","2"
"0x26490","0x26492","2"
"0x26494","0x26496","2"
"0x26498","0x2649A","2"
"0x264A2","0x264A4","2"
"0x264A6","0x264A8","2"
"0x264AE","0x264B4","6"
"0x264BE","0x264C0","2"
"0x264CA","0x264CE","4"
"0x264DC","0x264E2","6"
"0x264E8","0x264EA","2"
"0x264F0","0x264F2","2"
"0x264F4","0x264F6","2"
"0x264F8","0x264FA","2"
"0x26502","0x26504","2"
"0x26506","0x26508","2"
"0x2650E","0x26510","2"
"0x26512","0x26514","2"
"0x26516","0x2651A","4"
"0x26520","0x26522","2"
"0x2652C","0x2652E","2"
"0x2653A","0x2653C","2"
"0x2653E","0x26540","2"
"0x26542","0x26544","2"
"0x26546","0x26548","2"
"0x2654A","0x2654C","2"
"0x2654E","0x26550","2"
"0x26558","0x2655A","2"
"0x2655C","0x26560","4"
"0x2657A","0x2657C","2"
"0x2657E","0x26580","2"
"0x26582","0x26584","2"
"0x26586","0x26588","2"
"0x2658A","0x2658C","2"
"0x26598","0x2659A","2"
"0x265B0","0x265B2","2"
"0x265B4","0x265B6","2"
"0x265B8","0x265BA","2"
"0x265D8","0x265DA","2"
"0x265DC","0x265DE","2"
"0x265E0","0x265E2","2"
"0x265E4","0x265E6","2"
"0x265E8","0x265EA","2"
"0x265F8","0x265FA","2"
"0x26604","0x26606","2"
"0x26608","0x2660A","2"
"0x26618","0x2661A","2"
"0x2661C","0x2661E","2"
"0x26620","0x26622","2"
"0x26630","0x26632","2"
"0x26642","0x26648","6"
"0x2664A","0x2664C","2"
"0x26678","0x2667A","2"
"0x2667C","0x2667E","2"
"0x26680","0x26682","2"
"0x26684","0x26686","2"
"0x26688","0x2668A","2"
"0x26762","0x26766","4"
"0x2676C","0x26770","4"
"0x26786","0x26788","2"
"0x2678E","0x26790","2"
"0x26796","0x26798","2"
"0x2679E","0x267A0","2"
"0x267A8","0x267AA","2"
"0x267CA","0x267CC","2"
"0x267D4","0x267D6","2"
"0x267DC","0x267DE","2"
"0x267E0","0x267E2","2"
"0x267E4","0x267E6","2"
"0x2680C","0x2680E","2"
"0x26810","0x26814","4"
"0x2683A","0x2683C","2"
"0x2684E","0x26850","2"
"0x26852","0x26856","4"
"0x26876","0x2687A","4"
"0x26880","0x26882","2"
"0x2688A","0x2688C","2"
"0x268A6","0x268AA","4"
"0x268B0","0x268B2","2"
"0x268BA","0x268BC","2"
"0x268BE","0x268C2","4"
"0x268C6","0x268C8","2"
"0x268CA","0x268CE","4"
"0x268EE","0x268F2","4"
"0x268F8","0x268FC","4"
"0x26902","0x2690C","10"
"0x2691E","0x26920","2"
"0x2692A","0x2692C","2"
"0x26930","0x26932","2"
"0x26936","0x26938","2"
"0x2693C","0x2693E","2"
"0x26940","0x26944","4"
"0x2694C","0x26950","4"
"0x26970","0x26972","2"
"0x2697E","0x26984","6"
"0x26986","0x26988","2"
"0x2698A","0x26990","6"
"0x26996","0x26998","2"
"0x269A0","0x269A4","4"
"0x269A6","0x269AA","4"
"0x269B0","0x269B2","2"
"0x269C2","0x269C6","4"
"0x269CC","0x269CE","2"
"0x269D6","0x269DA","4"
"0x269DC","0x269DE","2"
"0x269E0","0x269E2","2"
"0x269E4","0x269E6","2"
"0x269E8","0x269EA","2"
"0x269EC","0x269EE","2"
"0x269F2","0x269F4","2"
"0x269F6","0x269FC","6"
"0x269FE","0x26A00","2"
"0x26A06","0x26A08","2"
"0x26A0A","0x26A0C","2"
"0x26A0E","0x26A10","2"
"0x26A16","0x26A18","2"
"0x26A1C","0x26A1E","2"
"0x26A20","0x26A22","2"
"0x26A24","0x26A26","2"
"0x26A28","0x26A2A","2"
"0x26A2C","0x26A2E","2"
"0x26A30","0x26A32","2"
"0x26A38","0x26A3C","4"
"0x26A3E","0x26A40","2"
"0x26A42","0x26A46","4"
"0x26A9A","0x26A9E","4"
"0x26AA0","0x26AA4","4"
"0x26B20","0x26B22","2"
"0x26B28","0x26B2A","2"
"0x26B30","0x26B32","2"
"0x26B38","0x26B3A","2"
"0x26B42","0x26B44","2"
"0x26B64","0x26B66","2"
"0x26B6E","0x26B70","2"
"0x26B76","0x26B78","2"
"0x26B7A","0x26B7C","2"
"0x26B7E","0x26B80","2"
"0x26BA6","0x26BA8","2"
"0x26BAA","0x26BAE","4"
"0x26BD4","0x26BD8","4"
"0x26BDE","0x26BE0","2"
"0x26BE8","0x26BEA","2"
"0x26C04","0x26C08","4"
"0x26C0E","0x26C10","2"
"0x26C16","0x26C18","2"
"0x26C3E","0x26C42","4"
"0x26C48","0x26C4A","2"
"0x26C52","0x26C54","2"
"0x26C5C","0x26C60","4"
"0x26C66","0x26C68","2"
"0x26C7E","0x26C80","2"
"0x26C84","0x26C88","4"
"0x26C8C","0x26C8E","2"
"0x26C94","0x26C96","2"
"0x26C9E","0x26CA0","2"
"0x26CA2","0x26CA4","2"
"0x26CB0","0x26CB2","2"
"0x26CB6","0x26CB8","2"
"0x26CC0","0x26CC4","4"
"0x26D08","0x26D0A","2"
"0x26D12","0x26D16","4"
"0x26D1A","0x26D1C","2"
"0x26D1E","0x26D20","2"
"0x26D22","0x26D24","2"
"0x26D26","0x26D28","2"
"0x26D2A","0x26D2C","2"
"0x26D2E","0x26D32","4"
"0x26D36","0x26D3A","4"
"0x26D66","0x26D68","2"
"0x26D74","0x26D78","4"
"0x26D7C","0x26D82","6"
"0x26D84","0x26D86","2"
"0x26D88","0x26D8A","2"
"0x26D8C","0x26D8E","2"
"0x26D90","0x26D98","8"
"0x26DC4","0x26DC6","2"
"0x26DCE","0x26DD0","2"
"0x26DD6","0x26DD8","2"
"0x26DDA","0x26DDC","2"
"0x26DDE","0x26DE0","2"
"0x26DE2","0x26DE4","2"
"0x26DE6","0x26DE8","2"
"0x26DEA","0x26DF2","8"
"0x26E14","0x26E16","2"
"0x26E1A","0x26E1C","2"
"0x26E1E","0x26E20","2"
"0x26E22","0x26E24","2"
"0x26E26","0x26E28","2"
"0x26E2A","0x26E30","6"
"0x26E74","0x26E76","2"
"0x26E80","0x26E82","2"
"0x26E86","0x26E8A","4"
"0x26E9A","0x26E9C","2"
"0x26E9E","0x26EA0","2"
"0x26EA2","0x26EA4","2"
"0x26EA6","0x26EA8","2"
"0x26EAC","0x26EAE","2"
"0x26EB2","0x26EB4","2"
"0x26EB6","0x26EB8","2"
"0x26EBC","0x26EBE","2"
"0x26EC0","0x26EC2","2"
"0x26EC6","0x26EC8","2"
"0x26ECC","0x26ECE","2"
"0x26ED0","0x26ED2","2"
"0x26ED6","0x26ED8","2"
"0x26EDA","0x26EDC","2"
"0x26EDE","0x26EE0","2"
"0x26EE6","0x26EE8","2"
"0x26EEA","0x26EEC","2"
"0x26EF0","0x26EF2","2"
"0x26EF4","0x26EF6","2"
"0x26EF8","0x26EFA","2"
"0x26F0C","0x26F0E","2"
"0x26F10","0x26F12","2"
"0x26F14","0x26F16","2"
"0x26F18","0x26F1A","2"
"0x26F1E","0x26F20","2"
"0x26F28","0x26F2A","2"
"0x26F2C","0x26F2E","2"
"0x27002","0x27004","2"
"0x2700A","0x2700C","2"
"0x27012","0x27014","2"
"0x2701A","0x2701C","2"
