"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02022848","0x22728","0x02022B2A","738","FUN_02022848","mechanical","","233","2","7","0x02022848|0x02022BB0","0x02020B3E|0x02021816|0x02021AD6|0x02021AE6|0x02021B30|0x02021C52|0x02022848","","","0"
"0x02022B2A","0x22A0A","0x02022BB0","134","FUN_02022B2A","mechanical","","36","1","0","0x02022BB0","","","","0"
"0x02022BB0","0x22A90","0x020258CC","11548","FUN_02022BB0","mechanical","","3578","1","22","0x02022BB0","0x02001998|0x020019B0|0x02001A40|0x02001A50|0x02001C48|0x02020B3E|0x02021816|0x02021AD6|0x02021AE6|0x02021B30|0x02021C52|0x02022848|0x02022B2A|0x02022BB0|0x020258CC|0x0204E4BA|0x0204E87C|0x0204ECF0|0x0204ECF6|0x0204F068|0x0204F1EC|0x0204F4B0","","","0"
"0x020258CC","0x257AC","0x02025A60","404","FUN_020258CC","mechanical","","152","1","1","0x02022BB0","0x0204ECF6","","","0"
"0x02025A60","0x25940","0x02025CBC","604","FUN_02025A60","mechanical","","166","3","2","0x02025A60|0x0202611A|0x0202694C","0x02020B3E|0x02025A60","","","0"
"0x02025CBC","0x25B9C","0x0202611A","1118","FUN_02025CBC","mechanical","","315","3","1","0x02025CBC|0x0202611A|0x0202694C","0x02025CBC","","","0"
"0x0202611A","0x25FFA","0x0202686E","1876","FUN_0202611A","mechanical","","517","1","7","0x0202611A","0x02020B3E|0x02021860|0x02021AD6|0x02021AE6|0x02025A60|0x02025CBC|0x0202611A","","0x0206242F","0"
"0x0202686E","0x2674E","0x0202694C","222","FUN_0202686E","mechanical","","62","2","1","0x0202686E|0x0202694C","0x0202686E","","","0"
"0x0202694C","0x2682C","0x02028094","5960","FUN_0202694C","mechanical","","1730","1","14","0x0202694C","0x020019B0|0x02001A40|0x02020B3E|0x02021950|0x02021AD6|0x02021AE6|0x02021D4A|0x02025A60|0x02025CBC|0x0202686E|0x0202694C|0x0204F068|0x0204F1EC|0x0204F4B0","","0x02062442|0x02062449|0x02062451|0x02062467|0x02062475|0x0206247D|0x0206248B|0x02062498","0"
"0x02028094","0x27F74","0x02028652","1470","FUN_02028094","mechanical","","398","1","2","0x02028094","0x02020B3E|0x02028094","","","0"
"0x02028652","0x28532","0x020288EC","666","FUN_02028652","mechanical","","183","1","1","0x020288EC","0x02020B3E","","","0"
"0x020288EC","0x287CC","0x02028E6A","1406","FUN_020288EC","mechanical","","400","1","4","0x020288EC","0x02020B3E|0x02020B86|0x02028652|0x020288EC","","0x020624DF|0x020624EC","0"
"0x02028E6A","0x28D4A","0x02028FAE","324","FUN_02028E6A","mechanical","","111","2","0","0x0202A4BE|0x0203CAD4","","","","0"
"0x02028FAE","0x28E8E","0x02028FF0","66","FUN_02028FAE","mechanical","","23","2","2","0x02029176|0x0202A4BE","0x0200B9DC|0x0200BA36","","","0"
"0x02028FF0","0x28ED0","0x0202910C","284","FUN_02028FF0","mechanical","","85","1","0","0x0202A4BE","","","","0"
"0x0202910C","0x28FEC","0x02029156","74","FUN_0202910C","mechanical","","22","1","1","0x0202A4BE","0x0200A97C","","","0"
"0x02029156","0x29036","0x02029176","32","FUN_02029156","mechanical","","11","1","1","0x02029176","0x0200AF74","","","0"
"0x02029176","0x29056","0x02029270","250","FUN_02029176","mechanical","","90","1","11","0x0202A4BE","0x0200A5EC|0x0200A614|0x0200A97C|0x0200AEF0|0x0200B136|0x0200B9DC|0x0200BA36|0x0201B2DC|0x0201FA76|0x02028FAE|0x02029156","","","0"
"0x02029270","0x29150","0x0202927E","14","FUN_02029270","mechanical","","6","9","1","0x020293FE|0x0202964A|0x020296DC|0x02029CAC|0x0202A4BE|0x0202CC7E|0x0202D18C|0x0202D56A|0x0202DFC0","0x0201E4FE","","","0"
"0x0202927E","0x2915E","0x0202928C","14","FUN_0202927E","mechanical","","6","7","1","0x0202964A|0x020296DC|0x0202A4BE|0x0202CC7E|0x0202D56A|0x0202DAAC|0x0202DFC0","0x0201E4FE","","","0"
"0x0202928C","0x2916C","0x0202929A","14","FUN_0202928C","mechanical","","6","4","1","0x020296DC|0x0202A4BE|0x0202CC7E|0x0202D56A","0x0201E4FE","","","0"
"0x0202929A","0x2917A","0x020292B2","24","FUN_0202929A","mechanical","","8","4","2","0x020296DC|0x0202A4BE|0x0202CC7E|0x0202D56A","0x0201F8F6|0x0201F9F2","","","0"
