"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x0208D1BA","0x8D09A","0x0208D1C0","6","FUN_0208D1BA","mechanical","","3","1","1","0x0208A7A0","0x0208D1A2","","","0"
"0x0208D1C0","0x8D0A0","0x0208D1D2","18","FUN_0208D1C0","mechanical","","6","5","1","0x0208D1DC|0x0208D230|0x0208D372|0x0208D518|0x0208D842","0x020817BE","","","0"
"0x0208D1D2","0x8D0B2","0x0208D1DC","10","FUN_0208D1D2","mechanical","","3","3","1","0x0208D1DC|0x0208D230|0x0208D518","0x0208A242","","","0"
"0x0208D1DC","0x8D0BC","0x0208D230","84","FUN_0208D1DC","mechanical","","31","1","5","0x0208A7A0","0x0203F20A|0x0208A24A|0x0208A786|0x0208D1C0|0x0208D1D2","","","0"
"0x0208D230","0x8D110","0x0208D2B0","128","FUN_0208D230","mechanical","","47","1","6","0x0208A7A0","0x0203F20A|0x02087AE6|0x0208A24A|0x0208A786|0x0208D1C0|0x0208D1D2","","","0"
"0x0208D2B0","0x8D190","0x0208D372","194","FUN_0208D2B0","mechanical","","64","1","2","0x0208A7A0","0x0208545C|0x0208D1A2","","","0"
"0x0208D372","0x8D252","0x0208D4D6","356","FUN_0208D372","mechanical","","118","2","7","0x0208D372|0x0208D518","0x02081774|0x0208A220|0x0208C5DE|0x0208C5F8|0x0208D1A2|0x0208D1C0|0x0208D372","","","0"
"0x0208D4D6","0x8D3B6","0x0208D518","66","FUN_0208D4D6","mechanical","","25","1","1","0x0208D518","0x0208A210","","","0"
"0x0208D518","0x8D3F8","0x0208D842","810","FUN_0208D518","mechanical","","255","1","20","0x0208D518","0x0203F53E|0x0204E4BA|0x02081782|0x0208179E|0x02081BAA|0x020828E4|0x02087828|0x0208A210|0x0208A228|0x0208A24A|0x0208A786|0x0208ABB2|0x0208C610|0x0208C62E|0x0208D1A2|0x0208D1C0|0x0208D1D2|0x0208D372|0x0208D4D6|0x0208D518","","","0"
"0x0208D842","0x8D722","0x0208D870","46","FUN_0208D842","mechanical","","17","1","1","0x0208CD46","0x0208D1C0","","","0"
"0x0208D870","0x8D750","0x0208D888","24","FUN_0208D870","mechanical","","9","2","0","0x0208D888|0x0208D8D4","","","","0"
"0x0208D888","0x8D768","0x0208D8CE","70","FUN_0208D888","mechanical","","27","1","3","0x0208D8CE","0x02083348|0x0208A78E|0x0208D870","","","0"
"0x0208D8CE","0x8D7AE","0x0208D8D4","6","FUN_0208D8CE","mechanical","","3","1","1","0x0208A7A0","0x0208D888","","","0"
"0x0208D8D4","0x8D7B4","0x0208D920","76","FUN_0208D8D4","mechanical","","30","1","2","0x0203F53E","0x0208A210|0x0208D870","","","0"
"0x0208D920","0x8D800","0x0208D942","34","FUN_0208D920","mechanical","","13","3","1","0x0208D942|0x0208DA3E|0x0208DB7A","0x0204ECF6","","","0"
"0x0208D942","0x8D822","0x0208D998","86","FUN_0208D942","mechanical","","31","3","3","0x0208D998|0x0208D9D8|0x0208DC5C","0x020003B2|0x020659F4|0x0208D920","","","0"
"0x0208D998","0x8D878","0x0208D9BE","38","FUN_0208D998","mechanical","","16","1","1","0x02079DE6","0x0208D942","","","0"
"0x0208D9BE","0x8D89E","0x0208D9D8","26","FUN_0208D9BE","mechanical","","11","4","0","0x02079DE6|0x0208D9D8|0x0208DAE8|0x0208DBEA","","","","0"
"0x0208D9D8","0x8D8B8","0x0208DA18","64","FUN_0208D9D8","mechanical","","27","1","2","0x02079DE6","0x0208D942|0x0208D9BE","","","0"
"0x0208DA18","0x8D8F8","0x0208DA3E","38","FUN_0208DA18","mechanical","","15","2","0","0x0208DBEA|0x0208DC5C","","","","0"
"0x0208DA3E","0x8D91E","0x0208DAE8","170","FUN_0208DA3E","mechanical","","55","2","2","0x0208DBEA|0x0208DC5C","0x0204ECF6|0x0208D920","","","0"
"0x0208DAE8","0x8D9C8","0x0208DB7A","146","FUN_0208DAE8","mechanical","","52","2","1","0x0208DBEA|0x0208DC5C","0x0208D9BE","","","0"
"0x0208DB7A","0x8DA5A","0x0208DBC0","70","FUN_0208DB7A","mechanical","","25","2","1","0x0208DBEA|0x0208DC5C","0x0208D920","","","0"
"0x0208DBC0","0x8DAA0","0x0208DBEA","42","FUN_0208DBC0","mechanical","","15","4","0","0x02079DE6|0x0208DBEA|0x0208DC5C|0x0208DD0A","","","","0"
"0x0208DBEA","0x8DACA","0x0208DC5C","114","FUN_0208DBEA","mechanical","","45","1","6","0x02079DE6","0x0208D9BE|0x0208DA18|0x0208DA3E|0x0208DAE8|0x0208DB7A|0x0208DBC0","","","0"
"0x0208DC5C","0x8DB3C","0x0208DCE0","132","FUN_0208DC5C","mechanical","","51","1","7","0x02079DE6","0x0204E4BA|0x0208D942|0x0208DA18|0x0208DA3E|0x0208DAE8|0x0208DB7A|0x0208DBC0","","","0"
"0x0208DCE0","0x8DBC0","0x0208DD0A","42","FUN_0208DCE0","mechanical","","17","1","0","0x02079DE6","","","","0"
"0x0208DD0A","0x8DBEA","0x0208DD18","14","FUN_0208DD0A","mechanical","","5","1","1","0x02079DE6","0x0208DBC0","","","0"
"0x0208DD18","0x8DBF8","0x0208DE36","286","FUN_0208DD18","mechanical","","97","2","0","0x0208DE36|0x0208DE98","","","","0"
"0x0208DE36","0x8DD16","0x0208DE98","98","FUN_0208DE36","mechanical","","30","3","2","0x0208DE98|0x0208DEFC|0x0208E088","0x0204E4BA|0x0208DD18","","","0"
"0x0208DE98","0x8DD78","0x0208DEFC","100","FUN_0208DE98","mechanical","","34","2","2","0x0208DEFC|0x0208E088","0x0208DD18|0x0208DE36","","","0"
"0x0208DEFC","0x8DDDC","0x0208E088","396","FUN_0208DEFC","mechanical","","132","3","4","0x0208EF80|0x0208F104|0x0208F276","0x0204E4BA|0x0204ECF6|0x0208DE36|0x0208DE98","","0x0206263C","0"
"0x0208E088","0x8DF68","0x0208E2BA","562","FUN_0208E088","mechanical","","206","1","2","0x0208F01E","0x0208DE36|0x0208DE98","","","0"
"0x0208E2BA","0x8E19A","0x0208E2CA","16","FUN_0208E2BA","mechanical","","6","3","0","0x0208E2CA|0x0208E7E6|0x0208E8E0","","","","0"
"0x0208E2CA","0x8E1AA","0x0208E306","60","FUN_0208E2CA","mechanical","","23","2","1","0x0208EAAA|0x0208EC36","0x0208E2BA","","","0"
"0x0208E306","0x8E1E6","0x0208E338","50","FUN_0208E306","mechanical","","18","6","0","0x0208E348|0x0208E556|0x0208E59A|0x0208E7B4|0x0208E7E6|0x0208EC36","","","","0"
"0x0208E338","0x8E218","0x0208E348","16","FUN_0208E338","mechanical","","5","2","0","0x0208E348|0x0208E8E0","","","","0"
"0x0208E348","0x8E228","0x0208E390","72","FUN_0208E348","mechanical","","32","2","2","0x0208EAAA|0x0208EBE2","0x0208E306|0x0208E338","","","0"
"0x0208E390","0x8E270","0x0208E3AA","26","FUN_0208E390","mechanical","","11","5","0","0x0208E3DC|0x0208E7E6|0x0208EAAA|0x0208EBE2|0x0208EC36","","","","0"
"0x0208E3AA","0x8E28A","0x0208E3DC","50","FUN_0208E3AA","mechanical","","18","5","0","0x0208E3DC|0x0208E556|0x0208E59A|0x0208E7E6|0x0208EC36","","","","0"
"0x0208E3DC","0x8E2BC","0x0208E406","42","FUN_0208E3DC","mechanical","","21","2","2","0x0208EAAA|0x0208EC36","0x0208E390|0x0208E3AA","","","0"
"0x0208E406","0x8E2E6","0x0208E41C","22","FUN_0208E406","mechanical","","8","5","0","0x0208E5C2|0x0208E6D0|0x0208E7E6|0x0208E8E0|0x0208EC36","","","","0"
"0x0208E41C","0x8E2FC","0x0208E446","42","FUN_0208E41C","mechanical","","16","1","0","0x0208E446","","","","0"
"0x0208E446","0x8E326","0x0208E512","204","FUN_0208E446","mechanical","","74","6","1","0x0208E512|0x0208E51C|0x0208E5C2|0x0208E6D0|0x0208E8E0|0x0208EC36","0x0208E41C","","","0"
"0x0208E512","0x8E3F2","0x0208E51C","10","FUN_0208E512","mechanical","","5","4","1","0x0208E51C|0x0208E5C2|0x0208E6D0|0x0208EC36","0x0208E446","","","0"
"0x0208E51C","0x8E3FC","0x0208E556","58","FUN_0208E51C","mechanical","","28","1","2","0x0208E8E0","0x0208E446|0x0208E512","","","0"
"0x0208E556","0x8E436","0x0208E570","26","FUN_0208E556","mechanical","","11","4","2","0x0208E5C2|0x0208E6D0|0x0208E8E0|0x0208EC36","0x0208E306|0x0208E3AA","","","0"
"0x0208E570","0x8E450","0x0208E59A","42","FUN_0208E570","mechanical","","16","3","0","0x0208E59A|0x0208E7E6|0x0208EC36","","","","0"
"0x0208E59A","0x8E47A","0x0208E5C2","40","FUN_0208E59A","mechanical","","17","2","3","0x0208E5C2|0x0208EC36","0x0208E306|0x0208E3AA|0x0208E570","","","0"
"0x0208E5C2","0x8E4A2","0x0208E6D0","270","FUN_0208E5C2","mechanical","","117","1","5","0x0208E8E0","0x0208E406|0x0208E446|0x0208E512|0x0208E556|0x0208E59A","","","0"
"0x0208E6D0","0x8E5B0","0x0208E798","200","FUN_0208E6D0","mechanical","","84","1","4","0x0208E8E0","0x0208E406|0x0208E446|0x0208E512|0x0208E556","","","0"
"0x0208E798","0x8E678","0x0208E7B4","28","FUN_0208E798","mechanical","","13","3","0","0x0208E7B4|0x0208E7E6|0x0208EC36","","","","0"
"0x0208E7B4","0x8E694","0x0208E7E6","50","FUN_0208E7B4","mechanical","","22","1","2","0x0208E7E6","0x0208E306|0x0208E798","","","0"
"0x0208E7E6","0x8E6C6","0x0208E8E0","250","FUN_0208E7E6","mechanical","","102","1","8","0x0208E8E0","0x0208E2BA|0x0208E306|0x0208E390|0x0208E3AA|0x0208E406|0x0208E570|0x0208E798|0x0208E7B4","","","0"
"0x0208E8E0","0x8E7C0","0x0208EA7E","414","FUN_0208E8E0","mechanical","","158","2","9","0x0208EAAA|0x0208EBE2","0x0208E2BA|0x0208E338|0x0208E406|0x0208E446|0x0208E51C|0x0208E556|0x0208E5C2|0x0208E6D0|0x0208E7E6","","","0"
"0x0208EA7E","0x8E95E","0x0208EAAA","44","FUN_0208EA7E","mechanical","","15","2","0","0x0208EAAA|0x0208EC36","","","","0"
"0x0208EAAA","0x8E98A","0x0208EBE2","312","FUN_0208EAAA","mechanical","","117","1","6","0x0206B46C","0x0208E2CA|0x0208E348|0x0208E390|0x0208E3DC|0x0208E8E0|0x0208EA7E","","","0"
"0x0208EBE2","0x8EAC2","0x0208EC36","84","FUN_0208EBE2","mechanical","","37","1","3","0x0208EC36","0x0208E348|0x0208E390|0x0208E8E0","","","0"
"0x0208EC36","0x8EB16","0x0208EF80","842","FUN_0208EC36","mechanical","","323","1","14","0x0206B4A4","0x0208E2CA|0x0208E306|0x0208E390|0x0208E3AA|0x0208E3DC|0x0208E406|0x0208E446|0x0208E512|0x0208E556|0x0208E570|0x0208E59A|0x0208E798|0x0208EA7E|0x0208EBE2","","","0"
"0x0208EF80","0x8EE60","0x0208EFB8","56","FUN_0208EF80","mechanical","","25","1","1","0x0208EFB8","0x0208DEFC","","","0"
"0x0208EFB8","0x8EE98","0x0208F01E","102","FUN_0208EFB8","mechanical","","43","1","2","0x0206B4BC","0x02073946|0x0208EF80","","","0"
"0x0208F01E","0x8EEFE","0x0208F064","70","FUN_0208F01E","mechanical","","31","1","1","0x0208F064","0x0208E088","","","0"
"0x0208F064","0x8EF44","0x0208F104","160","FUN_0208F064","mechanical","","62","1","2","0x0206B4CE","0x02073946|0x0208F01E","","","0"
"0x0208F104","0x8EFE4","0x0208F16E","106","FUN_0208F104","mechanical","","47","1","1","0x0208F16E","0x0208DEFC","","","0"
"0x0208F16E","0x8F04E","0x0208F276","264","FUN_0208F16E","mechanical","","100","1","2","0x0206B4D8","0x02073946|0x0208F104","","","0"
