"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x0208F276","0x8F156","0x0208F2D4","94","FUN_0208F276","mechanical","","42","1","1","0x0208F2D4","0x0208DEFC","","","0"
"0x0208F2D4","0x8F1B4","0x0208F4E6","530","FUN_0208F2D4","mechanical","","223","1","2","0x0206B4F6","0x02073946|0x0208F276","","","0"
"0x0208F4E6","0x8F3C6","0x0208F516","48","FUN_0208F4E6","mechanical","","14","1","2","0x0200698A","0x0204ECF6|0x02063530","","","0"
"0x0208F516","0x8F3F6","0x0208F532","28","FUN_0208F516","mechanical","","10","1","0","0x0208FD5C","","","","0"
"0x0208F532","0x8F412","0x0208F564","50","FUN_0208F532","mechanical","","20","5","1","0x02043DB0|0x0208F56E|0x0208FA2A|0x0208FD5C|0x02090490","0x02005AD4","","","0"
"0x0208F564","0x8F444","0x0208F56E","10","FUN_0208F564","mechanical","","3","4","1","0x0208F56E|0x0208FA2A|0x0208FD5C|0x02090490","0x02003874","","","0"
"0x0208F56E","0x8F44E","0x0208FA2A","1212","FUN_0208F56E","mechanical","filesystem|ota","387","1","13","0x0208FD5C","0x02000976|0x0202F394|0x0202F39E|0x02043DB0|0x0204E482|0x0204E4BA|0x0204E6B6|0x0204ECF6|0x02063530|0x0206469A|0x02064D9E|0x0208F532|0x0208F564","0x0205BB56|0x0208F472","","0"
"0x0208FA2A","0x8F90A","0x0208FB0C","226","FUN_0208FA2A","mechanical","","82","1","3","0x0208FD5C","0x0204E482|0x0208F532|0x0208F564","","","0"
"0x0208FB0C","0x8F9EC","0x0208FB2C","32","FUN_0208FB0C","mechanical","","12","1","0","0x0208FD5C","","","","0"
"0x0208FB2C","0x8FA0C","0x0208FBB8","140","FUN_0208FB2C","mechanical","","46","1","3","0x0208FBB8","0x02005AD4|0x0202F394|0x0204E4BA","","","0"
"0x0208FBB8","0x8FA98","0x0208FD36","382","FUN_0208FBB8","mechanical","","131","1","3","0x0208FD5C","0x0202F394|0x0204E482|0x0208FB2C","","","0"
"0x0208FD36","0x8FC16","0x0208FD4C","22","FUN_0208FD36","mechanical","","8","1","0","0x0208FD5C","","","","0"
"0x0208FD4C","0x8FC2C","0x0208FD5C","16","FUN_0208FD4C","mechanical","","5","1","0","0x0202F8E4","","","","0"
