"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x020081C8","0x80A8","0x0200851A","850","FUN_020081C8","mechanical","","269","1","8","0x020081C8","0x02000D68|0x02007A0C|0x02007B3E|0x02008126|0x02008140|0x020081C8|0x0204E4BA|0x02066950","0x0205BD4E","","0"
"0x0200851A","0x83FA","0x020085A2","136","FUN_0200851A","mechanical","","47","1","2","0x020085A2","0x02007AB8|0x02007BC4","","","0"
"0x020085A2","0x8482","0x020087C6","548","FUN_020085A2","mechanical","","184","1","6","0x020087C6","0x02007AB8|0x02007BC4|0x02007C8E|0x02007D94|0x0200851A|0x0204E4BA","","","0"
"0x020087C6","0x86A6","0x02008B9A","980","FUN_020087C6","mechanical","","317","1","5","0x020087C6","0x020085A2|0x020087C6|0x0204E482|0x0204E4BA|0x02066950","","","0"
"0x02008B9A","0x8A7A","0x02008BF0","86","FUN_02008B9A","mechanical","","26","2","1","0x02008FBC|0x0203B906","0x020048EA","","","0"
"0x02008BF0","0x8AD0","0x02008C0C","28","FUN_02008BF0","mechanical","","10","1","0","0x02008FBC","","","","0"
"0x02008C0C","0x8AEC","0x02008C5E","82","FUN_02008C0C","mechanical","","26","1","0","0x02008FBC","","","","0"
"0x02008C5E","0x8B3E","0x02008CC2","100","FUN_02008C5E","mechanical","","39","1","2","0x02008FBC","0x020003B2|0x020659F4","","","0"
"0x02008CC2","0x8BA2","0x02008D72","176","FUN_02008CC2","mechanical","","52","2","1","0x02008FBC|0x0203B7C0","0x020048EA","","","0"
"0x02008D72","0x8C52","0x02008DE6","116","FUN_02008D72","mechanical","","40","1","1","0x02008FBC","0x02007A8A","","","0"
"0x02008DE6","0x8CC6","0x02008E54","110","FUN_02008DE6","mechanical","","37","2","1","0x02008FBC|0x0203B7C0","0x02007A8A","","","0"
"0x02008E54","0x8D34","0x02008F02","174","FUN_02008E54","mechanical","","59","3","2","0x02008FBC|0x020094BC|0x0203B7C0","0x02007A8A|0x02007BC4","","","0"
"0x02008F02","0x8DE2","0x02008FB0","174","FUN_02008F02","mechanical","","59","3","2","0x02008FBC|0x020094BC|0x0203B7C0","0x02007A8A|0x02007BC4","","","0"
"0x02008FB0","0x8E90","0x02008FBC","12","FUN_02008FB0","mechanical","","3","1","0","0x02008FBC","","","","0"
"0x02008FBC","0x8E9C","0x020091C4","520","FUN_02008FBC","mechanical","","172","1","17","0x02008FBC","0x020017E2|0x020079D4|0x02007BFA|0x02007C8E|0x02007E32|0x02008B9A|0x02008BF0|0x02008C0C|0x02008C5E|0x02008CC2|0x02008D72|0x02008DE6|0x02008E54|0x02008F02|0x02008FB0|0x02008FBC|0x0206694A","","","0"
"0x020091C4","0x90A4","0x0200925A","150","FUN_020091C4","mechanical","","51","2","1","0x020092B4|0x020094BC","0x0204E4BA","","","0"
"0x0200925A","0x913A","0x020092B4","90","FUN_0200925A","mechanical","","26","1","0","0x020092B4","","","","0"
"0x020092B4","0x9194","0x020094BC","520","FUN_020092B4","mechanical","","178","1","12","0x020092B4","0x020003B2|0x0200785C|0x0200787A|0x020079D4|0x020079DA|0x02007ECA|0x02007FF4|0x020091C4|0x0200925A|0x020092B4|0x0204E4BA|0x020659F4","","","0"
"0x020094BC","0x939C","0x02009AF0","1588","FUN_020094BC","mechanical","","570","2","13","0x020094BC|0x02009AF0","0x020003B2|0x0200785C|0x0200787A|0x02007942|0x020079D4|0x020079DA|0x02007ECA|0x02008E54|0x02008F02|0x020091C4|0x020094BC|0x0204E4BA|0x020659F4","","","0"
"0x02009AF0","0x99D0","0x02009C1A","298","FUN_02009AF0","mechanical","","103","1","4","0x02009AF0","0x02007942|0x02007A8A|0x020094BC|0x02009AF0","","","0"
"0x02009C1A","0x9AFA","0x02009C92","120","FUN_02009C1A","mechanical","","41","1","2","0x02009D34","0x02007AB8|0x02007BC4","","","0"
"0x02009C92","0x9B72","0x02009D0E","124","FUN_02009C92","mechanical","","43","2","2","0x02009D0E|0x02009D34","0x02007A8A|0x02007AB8","","","0"
"0x02009D0E","0x9BEE","0x02009D34","38","FUN_02009D0E","mechanical","","17","1","1","0x0203B7C0","0x02009C92","","","0"
"0x02009D34","0x9C14","0x02009EFA","454","FUN_02009D34","mechanical","","158","1","9","0x02009D34","0x02005D92|0x02005E40|0x020079D4|0x02009C1A|0x02009C92|0x02009D34|0x0204E482|0x0204E4BA|0x020686C8","","","0"
"0x02009EFA","0x9DDA","0x02009F58","94","FUN_02009EFA","mechanical","","37","4","0","0x02009F58|0x0200BEB0|0x0200E810|0x0201E5F6","","","","0"
"0x02009F58","0x9E38","0x0200A244","748","FUN_02009F58","mechanical","","269","34","2","0x02009F58|0x0200A3EC|0x0200A4CC|0x0200B04E|0x0200BC6C|0x0200C2A0|0x0200C3AA|0x0200C444|0x0200C53C|0x0200CD44|0x0200CDF6|0x0200CF20|0x0200D244|0x0200DABA|0x0200DB4A|0x0200DC9E|0x0200DE1C|0x0200E810|0x02019778|0x02019854|0x0201A354|0x0201B240|0x0201B3A2|0x0201B814|0x0201B8EE|0x0201BC48|0x0201C8B6|0x0201C916|0x0201D3F0|0x0201D6A8|0x0201DD36|0x0201FAC8|0x02029314|0x0202DD80","0x02009EFA|0x02009F58","","","0"
"0x0200A244","0xA124","0x0200A24E","10","FUN_0200A244","mechanical","","4","14","0","0x0200A3EC|0x0200B00C|0x0200C2A0|0x0200C444|0x0200CB70|0x0200D244|0x0200DABA|0x0200E810|0x0200F82A|0x02010E50|0x02010F38|0x02029D16|0x0202A4BE|0x0202CC7E","","","","0"
"0x0200A24E","0xA12E","0x0200A390","322","FUN_0200A24E","mechanical","","119","2","1","0x0200A24E|0x0200A390","0x0200A24E","","","0"
"0x0200A390","0xA270","0x0200A3C8","56","FUN_0200A390","mechanical","","22","20","1","0x0200A3C8|0x0200AFB4|0x0200B00C|0x0200B04E|0x0200B308|0x0200C444|0x0200CBF8|0x0200CDF6|0x0200D244|0x0200E810|0x0200F82A|0x02010E50|0x02010F38|0x0201A354|0x0201BC48|0x0201F9F2|0x02020610|0x0202090E|0x02020A7E|0x0202A4BE","0x0200A24E","","","0"
"0x0200A3C8","0xA2A8","0x0200A3E2","26","FUN_0200A3C8","mechanical","","10","2","1","0x0200A3EC|0x0200C2A0","0x0200A390","","","0"
"0x0200A3E2","0xA2C2","0x0200A3EC","10","FUN_0200A3E2","mechanical","","4","8","0","0x0200A3EC|0x0200BC6C|0x0200C2A0|0x0200C53C|0x0200E810|0x0201B3A2|0x0201BC48|0x0201C916","","","","0"
"0x0200A3EC","0xA2CC","0x0200A4CC","224","FUN_0200A3EC","mechanical","","82","7","4","0x0200A4CC|0x0200C53C|0x0200CD44|0x0200D244|0x0200DB4A|0x0200E810|0x0201FAC8","0x02009F58|0x0200A244|0x0200A3C8|0x0200A3E2","","","0"
"0x0200A4CC","0xA3AC","0x0200A556","138","FUN_0200A4CC","mechanical","","53","4","3","0x0200A4CC|0x0200D244|0x0201DD36|0x0201FAC8","0x02009F58|0x0200A3EC|0x0200A4CC","","","0"
"0x0200A556","0xA436","0x0200A5EC","150","FUN_0200A556","mechanical","","56","5","1","0x0200A5EC|0x0200AA1C|0x0200B6A2|0x0201763E|0x02017E8A","0x0204ECF6","","","0"
"0x0200A5EC","0xA4CC","0x0200A614","40","FUN_0200A5EC","mechanical","","16","18","2","0x0200A62A|0x0200AF74|0x0200B85A|0x0200B900|0x0200B9DC|0x0200E1CA|0x02010A3C|0x02012602|0x02012686|0x020128C2|0x0201763E|0x0201C916|0x0201D6A8|0x0201DC4E|0x0201E4FE|0x0201F672|0x0201F8F6|0x02029176","0x0200A556|0x02063530","","","0"
"0x0200A614","0xA4F4","0x0200A62A","22","FUN_0200A614","mechanical","","6","25","1","0x0200A62A|0x0200A756|0x0200A824|0x0200B136|0x0200B308|0x0200E1CA|0x0200E810|0x02010A18|0x020114F2|0x020127B8|0x020128C2|0x0201763E|0x02019676|0x0201AD82|0x0201BC48|0x0201C916|0x0201D6A8|0x0201DB96|0x0201DC4E|0x0201DD36|0x0201F672|0x0202090E|0x02029176|0x0202A4BE|0x0202CC7E","0x0206469A","","","0"
"0x0200A62A","0xA50A","0x0200A6E4","186","FUN_0200A62A","mechanical","","68","2","2","0x0200A824|0x0200E810","0x0200A5EC|0x0200A614","","","0"
"0x0200A6E4","0xA5C4","0x0200A6F0","12","FUN_0200A6E4","mechanical","","4","7","0","0x0200A756|0x0200AE08|0x0200AF4C|0x0200BBD0|0x0201AD82|0x0201C8B6|0x0202A4BE","","","","0"
"0x0200A6F0","0xA5D0","0x0200A6FC","12","FUN_0200A6F0","mechanical","","4","5","0","0x0200A756|0x0200BBD0|0x020114F2|0x0201AD82|0x0202A4BE","","","","0"
"0x0200A6FC","0xA5DC","0x0200A702","6","FUN_0200A6FC","mechanical","","3","12","0","0x0200A756|0x0200AA88|0x0200B308|0x0200E810|0x0200F892|0x02010A3C|0x02012602|0x0201AD82|0x0201D340|0x0202090E|0x02020A7E|0x0202A4BE","","","","0"
"0x0200A702","0xA5E2","0x0200A756","84","FUN_0200A702","mechanical","","31","6","0","0x0200A756|0x0200A824|0x0200B308|0x0200E810|0x0201AD82|0x0202A4BE","","","","0"
"0x0200A756","0xA636","0x0200A824","206","FUN_0200A756","mechanical","","80","12","5","0x0200A824|0x0200B308|0x0200BBD0|0x0200CBF8|0x0200D21A|0x0200D244|0x0200DC48|0x0200E810|0x0201BC48|0x0201D6A8|0x0201DB96|0x02029314","0x0200A614|0x0200A6E4|0x0200A6F0|0x0200A6FC|0x0200A702","","","0"
"0x0200A824","0xA704","0x0200A97C","344","FUN_0200A824","mechanical","","110","3","4","0x0200B136|0x0200E810|0x0202C8D2","0x0200A614|0x0200A62A|0x0200A702|0x0200A756","","","0"
