"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02081BAA","0x81A8A","0x02081BBC","18","FUN_02081BAA","mechanical","","8","7","0","0x02081BBC|0x020828B2|0x020828F0|0x0208413C|0x02084BCE|0x0208BAB6|0x0208D518","","","","0"
"0x02081BBC","0x81A9C","0x02081BCA","14","FUN_02081BBC","mechanical","","5","2","1","0x02081BCA|0x02088EE8","0x02081BAA","","","0"
"0x02081BCA","0x81AAA","0x02081F36","876","FUN_02081BCA","mechanical","","288","8","9","0x020009D0|0x02000B22|0x02000D68|0x02005666|0x020836E6|0x0208AF8E|0x0208C62E|0x0208C6B4","0x020007CE|0x020008E2|0x0206694A|0x0208184E|0x02081908|0x02081A6C|0x02081A90|0x02081B96|0x02081BBC","","","0"
"0x02081F36","0x81E16","0x02081F46","16","FUN_02081F36","mechanical","","8","2","0","0x0208B03E|0x0208C6B4","","","","0"
"0x02081F46","0x81E26","0x02081F70","42","FUN_02081F46","mechanical","","15","1","0","0x02000B22","","","","0"
"0x02081F70","0x81E50","0x02081FD2","98","FUN_02081F70","mechanical","","37","1","0","0x02000D68","","","","0"
"0x02081FD2","0x81EB2","0x02082008","54","FUN_02081FD2","mechanical","","22","1","0","0x0200698A","","","","0"
"0x02082008","0x81EE8","0x02082048","64","FUN_02082008","mechanical","","24","1","0","0x0200698A","","","","0"
"0x02082048","0x81F28","0x02082056","14","FUN_02082048","mechanical","","4","1","0","0x0200698A","","","","0"
"0x02082056","0x81F36","0x02082064","14","FUN_02082056","mechanical","","4","1","0","0x0200698A","","","","0"
"0x02082064","0x81F44","0x0208209A","54","FUN_02082064","mechanical","","22","1","0","0x0200698A","","","","0"
"0x0208209A","0x81F7A","0x020820DA","64","FUN_0208209A","mechanical","","24","1","0","0x0200698A","","","","0"
"0x020820DA","0x81FBA","0x02082112","56","FUN_020820DA","mechanical","","21","1","0","0x02082112","","","","0"
