"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02073206","0x730E6","0x0207337A","372","FUN_02073206","mechanical","","122","2","11","0x0207866C|0x02078DFA","0x020003B2|0x0203CC10|0x020659F4|0x020729FC|0x02072AE4|0x02072B8E|0x02073050|0x02073146|0x0207AC6E|0x0207B5C6|0x02080C42","","","0"
"0x0207337A","0x7325A","0x02073472","248","FUN_0207337A","mechanical","","81","1","12","0x0207337A","0x0200547C|0x0203CC10|0x0203CC24|0x02073050|0x0207337A|0x0207ABBA|0x0207AC6E|0x0207B5C6|0x0207C1E4|0x02080C42|0x02080FB8|0x02081092","","","0"
"0x02073472","0x73352","0x02073488","22","FUN_02073472","mechanical","","8","2","0","0x02073488|0x02073D9E","","","","0"
"0x02073488","0x73368","0x020734C8","64","FUN_02073488","mechanical","","23","2","3","0x02073488|0x020761E8","0x0200547C|0x02073472|0x02073488","","","0"
"0x020734C8","0x733A8","0x02073554","140","FUN_020734C8","mechanical","","47","2","0","0x02073D9E|0x02085DDE","","","","0"
"0x02073554","0x73434","0x0207355A","6","FUN_02073554","mechanical","","2","2","0","0x02073662|0x02073D9E","","","","0"
"0x0207355A","0x7343A","0x020735B2","88","FUN_0207355A","mechanical","","29","2","4","0x02073662|0x02073D9E","0x020003B2|0x02063530|0x020659F4|0x0207AC02","","","0"
"0x020735B2","0x73492","0x020735FE","76","FUN_020735B2","mechanical","","28","1","3","0x020735FE","0x020003B2|0x020659F4|0x0207ABBA","","","0"
"0x020735FE","0x734DE","0x02073662","100","FUN_020735FE","mechanical","","37","2","3","0x02073662|0x02073D9E","0x020003B2|0x020659F4|0x020735B2","","","0"
"0x02073662","0x73542","0x02073788","294","FUN_02073662","mechanical","","95","2","8","0x02073788|0x02078DFA","0x0200547C|0x0206B3EC|0x02072AE4|0x02073050|0x02073554|0x0207355A|0x020735FE|0x0207ABF2","","","0"
"0x02073788","0x73668","0x02073798","16","FUN_02073788","mechanical","","6","1","1","0x02073D9E","0x02073662","","","0"
"0x02073798","0x73678","0x0207384E","182","FUN_02073798","mechanical","","63","5","3","0x02073D9E|0x02075A4C|0x02075C86|0x02075CAC|0x0207809A","0x0206B3EC|0x0207A90A|0x0208050E","","","0"
"0x0207384E","0x7372E","0x02073864","22","FUN_0207384E","mechanical","","7","3","1","0x02073D9E|0x0207609A|0x02076C52","0x0206B3EC","","","0"
"0x02073864","0x73744","0x0207387C","24","FUN_02073864","mechanical","","9","3","0","0x0207387C|0x02075A4C|0x02075CAC","","","","0"
"0x0207387C","0x7375C","0x020738BA","62","FUN_0207387C","mechanical","","24","3","4","0x02073D9E|0x02075A4C|0x02075CAC","0x020003B2|0x020659F4|0x02073864|0x02080546","","","0"
"0x020738BA","0x7379A","0x020738F8","62","FUN_020738BA","mechanical","","22","2","1","0x02073D9E|0x02076E64","0x0206B3EC","","","0"
"0x020738F8","0x737D8","0x0207393E","70","FUN_020738F8","mechanical","","27","3","1","0x0207393E|0x020757DC|0x02076E64","0x0204E4BA","","","0"
"0x0207393E","0x7381E","0x02073946","8","FUN_0207393E","mechanical","","4","8","1","0x02073D9E|0x02075638|0x02075700|0x0207609A|0x02076180|0x020761E8|0x02076C52|0x02076E64","0x020738F8","","","0"
"0x02073946","0x73826","0x0207396A","36","FUN_02073946","mechanical","","15","7","0","0x02073CE4|0x020757DC|0x02079DE6|0x0208EFB8|0x0208F064|0x0208F16E|0x0208F2D4","","","","0"
"0x0207396A","0x7384A","0x02073A42","216","FUN_0207396A","mechanical","","75","1","4","0x02073D9E","0x020728B4|0x0207A90A|0x0207ABBA|0x0207AC3E","","","0"
