"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x0201BC48","0x1BB28","0x0201C8B6","3182","FUN_0201BC48","mechanical","","1056","1","28","0x0201BC48","0x02009F58|0x0200A390|0x0200A3E2|0x0200A614|0x0200A756|0x0200AC80|0x0200AEF0|0x0200C386|0x0200CAEC|0x0200DC9E|0x0200DDA6|0x0200DDB8|0x0200DE1C|0x0200E192|0x0200E1A2|0x0200E1CA|0x0200E738|0x0200E810|0x02010E3E|0x02012F84|0x020196EC|0x0201971A|0x02019756|0x0201B27A|0x0201B2DC|0x0201B3A2|0x0201B8EE|0x0201BC48","","","0"
"0x0201C8B6","0x1C796","0x0201C916","96","FUN_0201C8B6","mechanical","","33","4","4","0x0201C916|0x0201D6A8|0x0201F9F2|0x0201FAA2","0x02009F58|0x0200A6E4|0x0200AA78|0x0200AA88","","","0"
"0x0201C916","0x1C7F6","0x0201D2E8","2514","FUN_0201C916","mechanical","","802","3","27","0x0201C916|0x0201E68E|0x020296DC","0x02009F58|0x0200A3E2|0x0200A5EC|0x0200A614|0x0200AB0E|0x0200AC80|0x0200AD6C|0x0200AEF0|0x0200AFB4|0x0200C386|0x0200DDA6|0x0200DE02|0x0200F892|0x0200F8E6|0x0200F908|0x0200FE96|0x0200FFAC|0x020107DE|0x02010A3C|0x02010E3E|0x020196EC|0x02019854|0x0201A354|0x0201C8B6|0x0201C916|0x0204E648|0x0204E6B6","","","0"
"0x0201D2E8","0x1D1C8","0x0201D316","46","FUN_0201D2E8","mechanical","","16","3","0","0x0201D316|0x0201D38A|0x0201D6A8","","","","0"
"0x0201D316","0x1D1F6","0x0201D340","42","FUN_0201D316","mechanical","","19","3","1","0x0201D6A8|0x0201DB96|0x0201DD36","0x0201D2E8","","","0"
"0x0201D340","0x1D220","0x0201D38A","74","FUN_0201D340","mechanical","","28","1","1","0x0201D6A8","0x0200A6FC","","","0"
"0x0201D38A","0x1D26A","0x0201D3F0","102","FUN_0201D38A","mechanical","","41","2","2","0x0201D3F0|0x0201D6A8","0x0200F93E|0x0201D2E8","","","0"
"0x0201D3F0","0x1D2D0","0x0201D6A8","696","FUN_0201D3F0","mechanical","","250","1","8","0x0201D6A8","0x02009F58|0x0200C3AA|0x0200FA20|0x0200FA62|0x0200FDB2|0x0200FF52|0x0200FF76|0x0201D38A","","","0"
"0x0201D6A8","0x1D588","0x0201DB96","1262","FUN_0201D6A8","mechanical","","421","5","22","0x0201DB96|0x0201DC4E|0x0201DD36|0x0201F672|0x0202CC7E","0x02009F58|0x0200A5EC|0x0200A614|0x0200A756|0x0200AA88|0x0200AEF0|0x0200BA08|0x0200BA3E|0x0200BBD0|0x0200C3AA|0x0200C520|0x0200CB56|0x0200F93E|0x0200FA20|0x0200FE96|0x0201C8B6|0x0201D2E8|0x0201D316|0x0201D340|0x0201D38A|0x0201D3F0|0x0204E6B6","","","0"
"0x0201DB96","0x1DA76","0x0201DC4E","184","FUN_0201DB96","mechanical","","56","4","4","0x0201DC4E|0x020293FE|0x020296DC|0x0202DFC0","0x0200A614|0x0200A756|0x0201D316|0x0201D6A8","","","0"
"0x0201DC4E","0x1DB2E","0x0201DD36","232","FUN_0201DC4E","mechanical","","87","8","10","0x0201DC4E|0x020293D6|0x020293FE|0x0202A4BE|0x0202D18C|0x0202D56A|0x0202DAAC|0x0202DFC0","0x0200A5EC|0x0200A614|0x0200AA1C|0x0200AEF0|0x0201B2DC|0x0201D6A8|0x0201DB96|0x0201DC4E|0x0204E648|0x0204E6B6","0x020623B8","","0"
"0x0201DD36","0x1DC16","0x0201E3AA","1652","FUN_0201DD36","mechanical","","561","1","24","0x0201DD36","0x02009F58|0x0200A4CC|0x0200A614|0x0200AB0E|0x0200AEF0|0x0200C376|0x0200C386|0x0200C3AA|0x0200CDE6|0x0200DDA6|0x0200F908|0x0200FA20|0x0200FE96|0x0200FF3A|0x0200FF9A|0x0200FFAC|0x02010E3E|0x020196EC|0x02019778|0x02019854|0x0201B2DC|0x0201D316|0x0201D6A8|0x0201DD36","","","0"
"0x0201E3AA","0x1E28A","0x0201E3B2","8","FUN_0201E3AA","mechanical","","4","1","0","0x0201E3B2","","","","0"
"0x0201E3B2","0x1E292","0x0201E4E8","310","FUN_0201E3B2","mechanical","","92","1","4","0x0201E3B2","0x0201E3AA|0x0201E3B2|0x020676AA|0x02068084","","","0"
"0x0201E4E8","0x1E3C8","0x0201E4FE","22","FUN_0201E4E8","mechanical","","9","3","0","0x0201E868|0x0202C974|0x0202D18C","","","","0"
"0x0201E4FE","0x1E3DE","0x0201E5CE","208","FUN_0201E4FE","mechanical","","77","32","6","0x0201E5CE|0x0201E5DC|0x0201E5E8|0x0201E62A|0x0201F6EA|0x0201FAB8|0x02020388|0x02020396|0x020203A6|0x0202040C|0x0202041C|0x0202042C|0x0202043C|0x0202044C|0x0202045C|0x020205E0|0x020205F0|0x02020600|0x02029270|0x0202927E|0x0202928C|0x020292B2|0x020292C2|0x020292D0|0x020296CC|0x02029D7C|0x0202CC44|0x0202CC54|0x0202CC62|0x0202CC70|0x0202CC7E|0x0202D56A","0x0200A5EC|0x0200A97C|0x0200AA1C|0x0200B04E|0x0200B850|0x0200B900","","","0"
"0x0201E5CE","0x1E4AE","0x0201E5DC","14","FUN_0201E5CE","mechanical","","6","4","1","0x0201E868|0x0202045C|0x02020700|0x020296DC","0x0201E4FE","","","0"
"0x0201E5DC","0x1E4BC","0x0201E5E8","12","FUN_0201E5DC","mechanical","","6","5","1","0x0201E868|0x0202045C|0x02020700|0x020296DC|0x0202DFC0","0x0201E4FE","","","0"
"0x0201E5E8","0x1E4C8","0x0201E5F6","14","FUN_0201E5E8","mechanical","","6","3","1","0x0201E67A|0x0201FAC8|0x0202969A","0x0201E4FE","","","0"
"0x0201E5F6","0x1E4D6","0x0201E62A","52","FUN_0201E5F6","mechanical","","17","3","1","0x0201E62A|0x020203A6|0x020296A2","0x02009EFA","","","0"
"0x0201E62A","0x1E50A","0x0201E67A","80","FUN_0201E62A","mechanical","","32","2","2","0x0201E67A|0x0201FAC8","0x0201E4FE|0x0201E5F6","","","0"
"0x0201E67A","0x1E55A","0x0201E68E","20","FUN_0201E67A","mechanical","","10","8","2","0x0201E68E|0x02020700|0x020296DC|0x0202A4BE|0x0202CC7E|0x0202D18C|0x0202D56A|0x0202DFC0","0x0201E5E8|0x0201E62A","","","0"
"0x0201E68E","0x1E56E","0x0201E810","386","FUN_0201E68E","mechanical","","136","5","5","0x0201E868|0x0201F6F8|0x02020700|0x0202C974|0x0202CC7E","0x02005E54|0x0201B27A|0x0201B2DC|0x0201C916|0x0201E67A","","","0"
"0x0201E810","0x1E6F0","0x0201E868","88","FUN_0201E810","mechanical","","29","3","2","0x0201E868|0x0202C46C|0x0202DFC0","0x02068084|0x0206897E","","","0"
"0x0201E868","0x1E748","0x0201ECEE","1158","FUN_0201E868","mechanical","","391","4","11","0x0201E868|0x02029B30|0x0202A4BE|0x0202DFC0","0x02005E54|0x0201B27A|0x0201E4E8|0x0201E5CE|0x0201E5DC|0x0201E68E|0x0201E810|0x0201E868|0x0204ECF6|0x02068084|0x0206886A","","","0"
"0x0201ECEE","0x1EBCE","0x0201ED14","38","FUN_0201ECEE","mechanical","","16","1","0","0x0201F414","","","","0"
"0x0201ED14","0x1EBF4","0x0201ED20","12","FUN_0201ED14","mechanical","","5","4","0","0x0201ED20|0x0201ED86|0x0201EE24|0x0201F278","","","","0"
"0x0201ED20","0x1EC00","0x0201ED86","102","FUN_0201ED20","mechanical","","42","3","1","0x0201ED86|0x0201EE24|0x0201F414","0x0201ED14","","","0"
"0x0201ED86","0x1EC66","0x0201EE24","158","FUN_0201ED86","mechanical","","64","1","2","0x0201F414","0x0201ED14|0x0201ED20","","","0"
"0x0201EE24","0x1ED04","0x0201EED2","174","FUN_0201EE24","mechanical","","65","1","2","0x0201F414","0x0201ED14|0x0201ED20","","","0"
