"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x0203F4BE","0x3F39E","0x0203F4D2","20","FUN_0203F4BE","mechanical","","8","1","1","0x0203F53E","0x0203F3C2","","","0"
"0x0203F4D2","0x3F3B2","0x0203F4DC","10","FUN_0203F4D2","mechanical","","4","1","1","0x0203F53E","0x0203F23A","","","0"
"0x0203F4DC","0x3F3BC","0x0203F536","90","FUN_0203F4DC","mechanical","","35","2","3","0x0203F536|0x0203F53E","0x02081782|0x0208179E|0x020828D8","","","0"
"0x0203F536","0x3F416","0x0203F53E","8","FUN_0203F536","mechanical","","4","1","1","0x0203F53E","0x0203F4DC","","","0"
"0x0203F53E","0x3F41E","0x0203FEAE","2416","FUN_0203F53E","mechanical","","805","1","24","0x0208D518","0x0203F23A|0x0203F24E|0x0203F256|0x0203F2B8|0x0203F2C0|0x0203F2E8|0x0203F31A|0x0203F37E|0x0203F410|0x0203F436|0x0203F486|0x0203F490|0x0203F4BE|0x0203F4D2|0x0203F4DC|0x0203F536|0x0204E482|0x0204E4BA|0x02081774|0x02081782|0x0208179E|0x020828D8|0x0208A210|0x0208D8D4","","","0"
"0x0203FEAE","0x3FD8E","0x0203FFA0","242","FUN_0203FEAE","mechanical","","95","1","0","0x0203FFA0","","","","0"
"0x0203FFA0","0x3FE80","0x02040174","468","FUN_0203FFA0","mechanical","","168","1","1","0x02040174","0x0203FEAE","","","0"
"0x02040174","0x40054","0x02040242","206","FUN_02040174","mechanical","","66","2","1","0x0206B960|0x0206DD3E","0x0203FFA0","","","0"
"0x02040242","0x40122","0x0204024E","12","intrusive_list_add_after","verified","runtime","5","3","0","0x0204031A|0x02040650|0x02040AFA","","","","0"
"0x0204024E","0x4012E","0x020402B2","100","FUN_0204024E","mechanical","","35","1","0","0x0204031A","","","","0"
"0x020402B2","0x40192","0x020402C0","14","intrusive_list_remove","verified","runtime","6","4","0","0x020402C0|0x0204031A|0x02040650|0x02041344","","","","0"
"0x020402C0","0x401A0","0x0204031A","90","FUN_020402C0","mechanical","","30","1","2","0x0204031A","0x020402B2|0x0206469A","","","0"
