"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02031506","0x313E6","0x02031526","32","FUN_02031506","mechanical","","13","4","1","0x02031526|0x02031668|0x02031A78|0x02036042","0x0206469A","","","0"
"0x02031526","0x31406","0x020315D0","170","FUN_02031526","mechanical","","57","2","5","0x02031668|0x02031A78","0x0200598C|0x020312DC|0x02031506|0x02064D9E|0x02066F84","","","0"
"0x020315D0","0x314B0","0x02031612","66","FUN_020315D0","mechanical","","27","18","0","0x02031612|0x02031A78|0x0203277A|0x02032800|0x02032F0C|0x02033BFC|0x020341D8|0x020344AC|0x02035054|0x02035228|0x02035F62|0x020361B0|0x02036B20|0x02037502|0x02037E04|0x02037EC0|0x02037F9C|0x02038140","","","","0"
"0x02031612","0x314F2","0x02031668","86","FUN_02031612","mechanical","","34","23","1","0x02031668|0x02031A78|0x020322F0|0x020323AC|0x0203251C|0x020329BA|0x02032E62|0x020330CE|0x02033B04|0x02033BFC|0x02033FF0|0x020344AC|0x02034E58|0x02035054|0x02035228|0x02035730|0x02035A10|0x02035CA2|0x0203614C|0x020361B0|0x02037502|0x02037E04|0x02062A38","0x020315D0","","","0"
"0x02031668","0x31548","0x02031A20","952","FUN_02031668","mechanical","","325","2","13","0x02031668|0x02031A78","0x020003B2|0x0200598C|0x020312DC|0x020312E8|0x020312F2|0x02031358|0x02031506|0x02031526|0x02031612|0x02031668|0x0206469A|0x02064D9E|0x020659F4","","","0"
"0x02031A20","0x31900","0x02031A30","16","FUN_02031A20","mechanical","","8","8","0","0x02031A78|0x020323AC|0x02032F0C|0x02033D98|0x020341D8|0x020344AC|0x02035054|0x02037E04","","","","0"
"0x02031A30","0x31910","0x02031A70","64","FUN_02031A30","mechanical","","25","3","0","0x02031A78|0x02033D98|0x02035054","","","","0"
"0x02031A70","0x31950","0x02031A78","8","FUN_02031A70","mechanical","","4","7","0","0x02031A78|0x020323AC|0x02033A06|0x02033BFC|0x02033C7E|0x02035054|0x02037E04","","","","0"
"0x02031A78","0x31958","0x0203223A","1986","FUN_02031A78","mechanical","","657","1","16","0x02031A78","0x0200598C|0x020312DC|0x020312E8|0x020312F2|0x02031506|0x02031526|0x020315D0|0x02031612|0x02031668|0x02031A20|0x02031A30|0x02031A70|0x02031A78|0x0204E4BA|0x0204ECF6|0x02062A02","","","0"
"0x0203223A","0x3211A","0x02032274","58","FUN_0203223A","mechanical","","21","21","1","0x02032E62|0x02032F96|0x02033544|0x02033964|0x02033AC2|0x020341D8|0x020344AC|0x02034852|0x02035A10|0x02035CA2|0x02036428|0x020364F4|0x02036CD0|0x02036D48|0x02036E00|0x02036F7C|0x02037696|0x020377F2|0x020378A8|0x020379BA|0x02037B04","0x02062A02","","","0"
"0x02032274","0x32154","0x0203227E","10","FUN_02032274","mechanical","","4","6","0","0x02032800|0x02034E58|0x02035228|0x020354D4|0x02037D64|0x02062EDE","","","","0"
"0x0203227E","0x3215E","0x020322F0","114","FUN_0203227E","mechanical","","42","6","1","0x0203251C|0x02032800|0x0203413A|0x02034DB2|0x02035F62|0x02038070","0x02062A38","","","0"
"0x020322F0","0x321D0","0x020323AC","188","FUN_020322F0","mechanical","","65","2","1","0x0203251C|0x0203413A","0x02031612","","","0"
"0x020323AC","0x3228C","0x020324EA","318","FUN_020323AC","mechanical","","114","7","4","0x020324EA|0x0203251C|0x02033A8E|0x0203413A|0x02035F62|0x02037EC0|0x02037F9C","0x020312F2|0x02031612|0x02031A20|0x02031A70","","","0"
"0x020324EA","0x323CA","0x0203251C","50","FUN_020324EA","mechanical","","22","3","1","0x0203251C|0x02033D98|0x02035054","0x020323AC","","","0"
"0x0203251C","0x323FC","0x0203277A","606","FUN_0203251C","mechanical","","208","3","5","0x02032800|0x020341D8|0x02035228","0x02031612|0x0203227E|0x020322F0|0x020323AC|0x020324EA","","","0"
"0x0203277A","0x3265A","0x02032800","134","FUN_0203277A","mechanical","","51","2","3","0x02032800|0x020341D8","0x020315D0|0x0204ECF6|0x02062A02","","","0"
"0x02032800","0x326E0","0x02032908","264","FUN_02032800","mechanical","","92","12","7","0x020329BA|0x02032E62|0x02033B04|0x02033BFC|0x02033FF0|0x02035730|0x02035A10|0x02035CA2|0x0203614C|0x020361B0|0x02037502|0x02037E04","0x020315D0|0x02032274|0x0203227E|0x0203251C|0x0203277A|0x0204ECF6|0x02062A02","","","0"
"0x02032908","0x327E8","0x0203296E","102","FUN_02032908","mechanical","","40","1","2","0x020329BA","0x020312E8|0x020312F2","","","0"
"0x0203296E","0x3284E","0x02032994","38","FUN_0203296E","mechanical","","14","1","0","0x020329BA","","","","0"
"0x02032994","0x32874","0x020329BA","38","FUN_02032994","mechanical","","14","6","0","0x020329BA|0x0203346A|0x02033544|0x020337E2|0x02034852|0x02035CA2","","","","0"
