"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02096238","0x96118","0x0209628C","84","FUN_02096238","mechanical","","30","1","0","0x020962F8","","","","19"
"0x0209628C","0x9616C","0x020962A8","28","FUN_0209628C","mechanical","","11","1","2","0x020962F8","0x020927D4|0x02093876","","","19"
"0x020962A8","0x96188","0x020962F8","80","FUN_020962A8","mechanical","","29","1","0","0x020962F8","","","","19"
"0x020962F8","0x961D8","0x02096FAA","3250","FUN_020962F8","mechanical","filesystem","1068","1","18","0x020962F8","0x02091CBA|0x020924D2|0x0209272A|0x0209276E|0x020927AC|0x020927D4|0x02093844|0x02093876|0x0209565A|0x02095674|0x02095880|0x0209589E|0x0209620C|0x02096238|0x0209628C|0x020962A8|0x020962F8|0x02096FAA","0x02057AC0","","19"
"0x02096FAA","0x96E8A","0x020970F0","326","FUN_02096FAA","mechanical","","105","1","1","0x020962F8","0x020970F0","","","19"
"0x020970F0","0x96FD0","0x020973E6","758","FUN_020970F0","mechanical","","237","1","1","0x02096FAA","0x020973E6","","","19"
"0x020973E6","0x972C6","0x0209B250","15978","FUN_020973E6","mechanical","","4418","1","0","0x020970F0","","","","19"
"0x0209B250","0x9B130","0x0209B382","306","FUN_0209B250","mechanical","","93","1","0","0x0209B382","","","","23"
"0x0209B382","0x9B262","0x0209C464","4322","FUN_0209B382","mechanical","","1354","1","2","0x02095EA0","0x02094872|0x0209B250","","","23"
"0x0209C464","0x9C344","0x0209C47E","26","FUN_0209C464","mechanical","","8","1","0","0x0209C4E6","","","","26"
"0x0209C47E","0x9C35E","0x0209C4CC","78","FUN_0209C47E","mechanical","","25","1","0","0x0209C4E6","","","","26"
"0x0209C4CC","0x9C3AC","0x0209C4E6","26","FUN_0209C4CC","mechanical","","9","1","0","0x0209C4E6","","","","26"
"0x0209C4E6","0x9C3C6","0x0209C69E","440","FUN_0209C4E6","mechanical","","146","1","4","0x0209C4E6","0x0209C464|0x0209C47E|0x0209C4CC|0x0209C4E6","","","26"
"0x0209C69E","0x9C57E","0x0209C736","152","FUN_0209C69E","mechanical","","40","1","0","0x0209C736","","","","27"
"0x0209C736","0x9C616","0x0209C7CE","152","FUN_0209C736","mechanical","","42","1","2","0x0209C7CE","0x0209C69E|0x0209C844","","","27"
"0x0209C7CE","0x9C6AE","0x0209C844","118","FUN_0209C7CE","mechanical","","30","1","2","0x0209C866","0x0209C736|0x0209C8DC","","","27"
"0x0209C844","0x9C724","0x0209C866","34","FUN_0209C844","mechanical","","12","1","0","0x0209C736","","","","27"
"0x0209C866","0x9C746","0x0209C8DC","118","FUN_0209C866","mechanical","","30","1","2","0x0209C8FE","0x0209C7CE|0x0209C974","","","27"
"0x0209C8DC","0x9C7BC","0x0209C8FE","34","FUN_0209C8DC","mechanical","","12","1","0","0x0209C7CE","","","","27"
"0x0209C8FE","0x9C7DE","0x0209C974","118","FUN_0209C8FE","mechanical","","30","1","2","0x0209C996","0x0209C866|0x0209CA0C","","","27"
"0x0209C974","0x9C854","0x0209C996","34","FUN_0209C974","mechanical","","12","1","0","0x0209C866","","","","27"
"0x0209C996","0x9C876","0x0209CA0C","118","FUN_0209C996","mechanical","","30","1","2","0x0209CA2E","0x0209C8FE|0x0209CAA4","","","27"
"0x0209CA0C","0x9C8EC","0x0209CA2E","34","FUN_0209CA0C","mechanical","","12","1","0","0x0209C8FE","","","","27"
"0x0209CA2E","0x9C90E","0x0209CAA4","118","FUN_0209CA2E","mechanical","","30","1","2","0x0209CAC6","0x0209C996|0x0209CB3C","","","27"
"0x0209CAA4","0x9C984","0x0209CAC6","34","FUN_0209CAA4","mechanical","","12","1","0","0x0209C996","","","","27"
"0x0209CAC6","0x9C9A6","0x0209CB32","108","FUN_0209CAC6","mechanical","","27","1","2","0x0209CBAC","0x0209CA2E|0x0209CBD4","","","27"
"0x0209CB32","0x9CA12","0x0209CB3C","10","FUN_0209CB32","mechanical","","3","1","0","0x0209CBD4","","","","27"
"0x0209CB3C","0x9CA1C","0x0209CBAC","112","FUN_0209CB3C","mechanical","","31","1","1","0x0209CA2E","0x0209CC6C","","","27"
"0x0209CBAC","0x9CA8C","0x0209CBD4","40","FUN_0209CBAC","mechanical","","10","1","1","0x0209CC6C","0x0209CAC6","","","27"
"0x0209CBD4","0x9CAB4","0x0209CC26","82","FUN_0209CBD4","mechanical","","27","1","1","0x0209CAC6","0x0209CB32","","","27"
"0x0209CC26","0x9CB06","0x0209CC6C","70","FUN_0209CC26","mechanical","","20","1","0","0x0209CCA0","","","","28"
"0x0209CC6C","0x9CB4C","0x0209CCA0","52","FUN_0209CC6C","mechanical","","17","1","1","0x0209CB3C","0x0209CBAC","","","27"
"0x0209CCA0","0x9CB80","0x0209CD1A","122","FUN_0209CCA0","mechanical","","37","1","1","0x0209CD1A","0x0209CC26","","","28"
"0x0209CD1A","0x9CBFA","0x0209CD94","122","FUN_0209CD1A","mechanical","","37","1","1","0x0209CD94","0x0209CCA0","","","28"
"0x0209CD94","0x9CC74","0x0209CE0E","122","FUN_0209CD94","mechanical","","37","1","1","0x0209CE0E","0x0209CD1A","","","28"
"0x0209CE0E","0x9CCEE","0x0209CE88","122","FUN_0209CE0E","mechanical","","37","1","1","0x0209CE88","0x0209CD94","","","28"
"0x0209CE88","0x9CD68","0x0209E734","6316","FUN_0209CE88","mechanical","","2159","1","2","0x0209CE88","0x0209CE0E|0x0209CE88","","","28"
"0x0209E734","0x9E614","0x020A0280","6988","FUN_0209E734","mechanical","","2883","1","1","0x0209E734","0x0209E734","","","29"
