"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x0202A466","0x2A346","0x0202A4A8","66","FUN_0202A466","mechanical","","22","3","1","0x0202A4BE|0x0203EB6E|0x02069126","0x0200095A","","","0"
"0x0202A4A8","0x2A388","0x0202A4BE","22","FUN_0202A4A8","mechanical","","8","2","0","0x0202A4BE|0x0204A202","","","","0"
"0x0202A4BE","0x2A39E","0x0202BF9A","6876","FUN_0202A4BE","mechanical","","2164","2","86","0x0202A4BE|0x02039648","0x020009AA|0x02002C0A|0x02004578|0x02004802|0x020049BE|0x02004D80|0x02005666|0x02005E54|0x0200A244|0x0200A390|0x0200A614|0x0200A6E4|0x0200A6F0|0x0200A6FC|0x0200A702|0x0200A97C|0x0200AA62|0x0200AA88|0x0200AAE2|0x0200AEF0|0x0200B9DC|0x0200BA36|0x0201077E|0x0201B27A|0x0201B2DC|0x0201DC4E|0x0201E67A|0x0201E868|0x0201F672|0x0201F6EA|0x0201FA76|0x0201FAC8|0x020203A6|0x0202040C|0x0202041C|0x0202042C|0x0202043C|0x020205B2|0x020205E0|0x020205F0|0x02020600|0x02020610|0x02028E6A|0x02028FAE|0x02028FF0|0x0202910C|0x02029176|0x02029270|0x0202927E|0x0202928C|0x0202929A|0x020292B2|0x020292C2|0x020292D0|0x020292DE|0x02029386|0x020293B8|0x020293D6|0x020293FE|0x02029622|0x020296DC|0x02029B30|0x02029C2C|0x02029C60|0x02029C6E|0x02029CAC|0x02029CE6|0x02029CF4|0x02029D08|0x02029D16|0x02029D52|0x02029D7C|0x02029D8C|0x02029DE2|0x02029E8C|0x0202A32E|0x0202A466|0x0202A4A8|0x0202A4BE|0x0204E4BA|0x02064D9E|0x0206694A|0x020680B8|0x0206886A|0x02068AF0|0x02068B52","","","0"
"0x0202BF9A","0x2BE7A","0x0202C082","232","FUN_0202BF9A","mechanical","","78","1","0","0x0202FED0","","","","0"
"0x0202C082","0x2BF62","0x0202C46C","1002","FUN_0202C082","mechanical","","285","2","9","0x0202C082|0x0202DAAC","0x02004578|0x02005ABA|0x02005D92|0x02005E40|0x02005E54|0x0202C082|0x0204E4BA|0x0206694A|0x02068084","","","0"
"0x0202C46C","0x2C34C","0x0202C8D2","1126","FUN_0202C46C","mechanical","","381","1","7","0x0202C46C","0x02005ABA|0x02005E40|0x0201E810|0x02021B30|0x0202C46C|0x0204E4BA|0x02068084","","","0"
"0x0202C8D2","0x2C7B2","0x0202C974","162","FUN_0202C8D2","mechanical","","57","2","4","0x0202C974|0x0202CC7E","0x0200A824|0x0200A97C|0x0200AA1C|0x0200B04E","","","0"
"0x0202C974","0x2C854","0x0202CC44","720","FUN_0202C974","mechanical","","246","1","12","0x0202C974","0x0200B136|0x0200BEB0|0x0201B27A|0x0201E4E8|0x0201E68E|0x0201F672|0x0201F6F8|0x02029386|0x02029C60|0x02029C6E|0x0202C8D2|0x0202C974","0x0205BA86","","0"
"0x0202CC44","0x2CB24","0x0202CC54","16","FUN_0202CC44","mechanical","","6","1","1","0x0202CC7E","0x0201E4FE","","","0"
"0x0202CC54","0x2CB34","0x0202CC62","14","FUN_0202CC54","mechanical","","6","1","1","0x0202CC7E","0x0201E4FE","","","0"
"0x0202CC62","0x2CB42","0x0202CC70","14","FUN_0202CC62","mechanical","","6","1","1","0x0202CC7E","0x0201E4FE","","","0"
"0x0202CC70","0x2CB50","0x0202CC7E","14","FUN_0202CC70","mechanical","","6","3","1","0x0202CC7E|0x0202D18C|0x0202D56A","0x0201E4FE","","","0"
"0x0202CC7E","0x2CB5E","0x0202CFF8","890","FUN_0202CC7E","mechanical","","311","2","42","0x0202CC7E|0x0202D56A","0x0200A244|0x0200A614|0x0200A9FC|0x0200AA62|0x0200B136|0x0200B850|0x0200B900|0x0201BB60|0x0201D6A8|0x0201E4FE|0x0201E67A|0x0201E68E|0x0201F672|0x0201F6F8|0x0201F8F6|0x0201F9F2|0x0201FAC8|0x020203A6|0x0202045C|0x020205B2|0x020205E0|0x020205F0|0x02020600|0x02020610|0x02020700|0x02020A7E|0x02020B16|0x02029270|0x0202927E|0x0202928C|0x0202929A|0x020292DE|0x02029386|0x0202964A|0x0202C8D2|0x0202CC44|0x0202CC54|0x0202CC62|0x0202CC70|0x0202CC7E|0x0206469A|0x02064D9E","","","0"
"0x0202CFF8","0x2CED8","0x0202D18C","404","FUN_0202CFF8","mechanical","","135","2","0","0x0202D18C|0x0202D56A","","","","0"
"0x0202D18C","0x2D06C","0x0202D56A","990","FUN_0202D18C","mechanical","","354","1","13","0x0202D18C","0x0201B27A|0x0201DC4E|0x0201E4E8|0x0201E67A|0x0201F414|0x0201F672|0x02020388|0x020205CA|0x020205F0|0x02029270|0x0202CC70|0x0202CFF8|0x0202D18C","","","0"
"0x0202D56A","0x2D44A","0x0202DAAC","1346","FUN_0202D56A","mechanical","","448","1","42","0x0202D56A","0x0200AACC|0x0200AAE2|0x02019732|0x0201B1D0|0x0201B27A|0x0201DC4E|0x0201E4FE|0x0201E67A|0x0201F414|0x0201F672|0x0201FA8C|0x0201FAA2|0x0201FAB8|0x02020388|0x020203A6|0x0202040C|0x0202041C|0x0202042C|0x0202043C|0x020205B2|0x020205CA|0x020205E0|0x020205F0|0x02020600|0x02020700|0x02020A7E|0x02029270|0x0202927E|0x0202928C|0x0202929A|0x020292DE|0x02029386|0x02029CE6|0x02029D08|0x02029D16|0x0202CC70|0x0202CC7E|0x0202CFF8|0x0202D56A|0x02063530|0x0206469A|0x02064D9E","0x0205BBF4","","0"
"0x0202DAAC","0x2D98C","0x0202DD1C","624","FUN_0202DAAC","mechanical","","222","1","13","0x0202DAAC","0x02005E54|0x0201B27A|0x0201B2DC|0x0201DC4E|0x0201F672|0x0201FAC8|0x02020610|0x0202927E|0x02029C60|0x02029C6E|0x0202C082|0x0202DAAC|0x0204E4BA","0x0205BCFE","","0"
"0x0202DD1C","0x2DBFC","0x0202DD80","100","FUN_0202DD1C","mechanical","","27","1","0","0x0202DFC0","","","","0"
"0x0202DD80","0x2DC60","0x0202DE2A","170","FUN_0202DD80","mechanical","","64","1","5","0x0202DFC0","0x02009F58|0x0200C3AA|0x0200CAEC|0x02019732|0x0201B44E","","","0"
"0x0202DE2A","0x2DD0A","0x0202DFC0","406","FUN_0202DE2A","mechanical","","147","1","6","0x0202DFC0","0x0200C3AA|0x0200CAEC|0x0200F892|0x0201078A|0x020107DE|0x02019732","","","0"
"0x0202DFC0","0x2DEA0","0x0202E7F8","2104","FUN_0202DFC0","mechanical","","668","1","39","0x0202DFC0","0x0200A97C|0x0200AACC|0x0200AEF0|0x0200B9DC|0x0201B27A|0x0201B2DC|0x0201DB96|0x0201DC4E|0x0201E5DC|0x0201E67A|0x0201E810|0x0201E868|0x0201F672|0x0201F8F6|0x0201F9F2|0x0201FA76|0x0201FAC8|0x020203A6|0x0202044C|0x020205B2|0x020205E0|0x020205F0|0x02020600|0x02020700|0x02020A7E|0x02020B3E|0x02029270|0x0202927E|0x020296A2|0x020296CC|0x0202DD1C|0x0202DD80|0x0202DE2A|0x0202DFC0|0x0206469A|0x02064D9E|0x02065610|0x02068084|0x020680B8","","","0"
"0x0202E7F8","0x2E6D8","0x0202E8FC","260","FUN_0202E7F8","mechanical","","94","4","2","0x02042206|0x020426D6|0x02046824|0x0208A7A0","0x0204E4BA|0x0204ECF6","","","0"
"0x0202E8FC","0x2E7DC","0x0202E93C","64","FUN_0202E8FC","mechanical","","18","5","2","0x0202ED40|0x020301AA|0x0203892A|0x0203B7C0|0x0207FE8A","0x0200178E|0x0200179A","","","0"
"0x0202E93C","0x2E81C","0x0202E948","12","FUN_0202E93C","mechanical","","5","3","0","0x0202E948|0x0202E98E|0x0202EA02","","","","0"
"0x0202E948","0x2E828","0x0202E980","56","FUN_0202E948","mechanical","","23","2","1","0x0202EA02|0x020387CE","0x0202E93C","","","0"
"0x0202E980","0x2E860","0x0202E98E","14","FUN_0202E980","mechanical","","6","2","0","0x0202E98E|0x0202EA02","","","","0"
"0x0202E98E","0x2E86E","0x0202EA02","116","FUN_0202E98E","mechanical","","42","2","2","0x0202EA02|0x02041FE6","0x0202E93C|0x0202E980","","","0"
"0x0202EA02","0x2E8E2","0x0202EC40","574","FUN_0202EA02","mechanical","audio","184","3","14","0x0202ED40|0x020387CE|0x0203892A","0x0202E93C|0x0202E948|0x0202E980|0x0202E98E|0x0204E4BA|0x0204E5A8|0x02063530|0x020665D4|0x0206694A|0x020676AA|0x02067D80|0x02067F1E|0x02068084|0x02069820","0x0205BEAE","","0"
"0x0202EC40","0x2EB20","0x0202ECA2","98","FUN_0202EC40","mechanical","","34","3","4","0x0202ED40|0x020387CE|0x0203892A","0x0206469A|0x02067D80|0x02067F1E|0x02068084","","","0"
"0x0202ECA2","0x2EB82","0x0202ECA8","6","FUN_0202ECA2","mechanical","","3","5","0","0x02072BF2|0x02072C7A|0x02072D0A|0x02077D60|0x0207856A","","","","0"
"0x0202ECA8","0x2EB88","0x0202ECF4","76","FUN_0202ECA8","mechanical","","27","15","5","0x02072B06|0x02073BCA|0x02073CE4|0x02073D9E|0x02075638|0x02075700|0x020758A2|0x02075A4C|0x02075CAC|0x02076180|0x020761E8|0x02076E48|0x02076E64|0x02077A9C|0x0207866C","0x020003B2|0x020051DE|0x020659F4|0x0207B12E|0x020801BA","","","0"
"0x0202ECF4","0x2EBD4","0x0202ED0C","24","FUN_0202ECF4","mechanical","","7","2","0","0x020809C6|0x02080AD0","","","","0"
"0x0202ED0C","0x2EBEC","0x0202ED1A","14","FUN_0202ED0C","mechanical","","6","2","0","0x020809C6|0x020811B6","","","","0"
"0x0202ED1A","0x2EBFA","0x0202ED32","24","FUN_0202ED1A","mechanical","","7","2","0","0x020809C6|0x02080E02","","","","0"
"0x0202ED32","0x2EC12","0x0202ED40","14","FUN_0202ED32","mechanical","","4","2","1","0x020729FC|0x02073050","0x02080CA8","","","0"
"0x0202ED40","0x2EC20","0x0202EF7E","574","FUN_0202ED40","mechanical","","182","2","9","0x0207554E|0x02077954","0x0202E8FC|0x0202EA02|0x0202EC40|0x0204E4BA|0x0206694A|0x02080D12|0x020830C6|0x020830DE|0x020830F6","","","0"
"0x0202EF7E","0x2EE5E","0x0202EFD4","86","FUN_0202EF7E","mechanical","","30","1","1","0x02089E56","0x02072F9E","","","0"
"0x0202EFD4","0x2EEB4","0x0202F372","926","FUN_0202EFD4","mechanical","","294","1","3","0x0202FED0","0x0204E4BA|0x02066950|0x020676C8","","","0"
