"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02087828","0x87708","0x02087834","12","FUN_02087828","mechanical","","4","5","1","0x02087834|0x02088EE8|0x02089652|0x0208B776|0x0208D518","0x02004F1E","","","0"
"0x02087834","0x87714","0x0208784A","22","FUN_02087834","mechanical","","9","2","1","0x0208784A|0x020878AE","0x02087828","","","0"
"0x0208784A","0x8772A","0x020878AE","100","FUN_0208784A","mechanical","","39","3","3","0x020878AE|0x02087940|0x02087B20","0x020864F8|0x02087042|0x02087834","","","0"
"0x020878AE","0x8778E","0x02087940","146","FUN_020878AE","mechanical","","60","1","6","0x02087940","0x020864F8|0x02087470|0x0208779C|0x020877CC|0x02087834|0x0208784A","","","0"
"0x02087940","0x87820","0x02087AE6","422","FUN_02087940","mechanical","","164","1","13","0x02087940","0x02081B96|0x020828F0|0x02084396|0x020856B8|0x020864D8|0x020864EC|0x02087320|0x02087482|0x0208779C|0x020877CC|0x0208784A|0x020878AE|0x02087940","","","0"
"0x02087AE6","0x879C6","0x02087B20","58","FUN_02087AE6","mechanical","","20","4","1","0x02087B20|0x02089652|0x0208B792|0x0208D230","0x02004D80","","","0"
"0x02087B20","0x87A00","0x02087C1C","252","FUN_02087B20","mechanical","","96","2","8","0x02087B20|0x02087C1C","0x020856B8|0x02085976|0x020864EC|0x0208779C|0x020877CC|0x0208784A|0x02087AE6|0x02087B20","","","0"
"0x02087C1C","0x87AFC","0x02087E32","534","FUN_02087C1C","mechanical","","203","1","6","0x02087C1C","0x020864EC|0x02087042|0x02087470|0x0208779C|0x02087B20|0x02087C1C","","","0"
"0x02087E32","0x87D12","0x02087E80","78","FUN_02087E32","mechanical","","32","2","1","0x02087E80|0x02087EC4","0x020873D0","","","0"
"0x02087E80","0x87D60","0x02087EC4","68","FUN_02087E80","mechanical","","25","1","2","0x02087EC4","0x0204ECF6|0x02087E32","","","0"
"0x02087EC4","0x87DA4","0x02088264","928","FUN_02087EC4","mechanical","","367","1","5","0x02087EC4","0x02087042|0x02087470|0x02087E32|0x02087E80|0x02087EC4","","","0"
"0x02088264","0x88144","0x0208827E","26","FUN_02088264","mechanical","","10","3","1","0x0208827E|0x020884F4|0x02088EE8","0x02085976","","","0"
"0x0208827E","0x8815E","0x020882B4","54","FUN_0208827E","mechanical","","20","1","2","0x020884F4","0x020856B8|0x02088264","","","0"
"0x020882B4","0x88194","0x020882C4","16","FUN_020882B4","mechanical","","6","7","0","0x020882C4|0x020882DA|0x02088322|0x0208840A|0x0208860E|0x02088866|0x020889A6","","","","0"
"0x020882C4","0x881A4","0x020882D2","14","FUN_020882C4","mechanical","","7","3","1","0x020882D2|0x02088866|0x020889A6","0x020882B4","","","0"
"0x020882D2","0x881B2","0x020882DA","8","FUN_020882D2","mechanical","","4","1","1","0x0208840A","0x020882C4","","","0"
"0x020882DA","0x881BA","0x020882FC","34","FUN_020882DA","mechanical","","16","1","1","0x0208840A","0x020882B4","","","0"
"0x020882FC","0x881DC","0x02088322","38","FUN_020882FC","mechanical","","15","3","0","0x02088322|0x0208860E|0x02088DDC","","","","0"
"0x02088322","0x88202","0x0208836A","72","FUN_02088322","mechanical","","32","1","2","0x0208840A","0x020882B4|0x020882FC","","","0"
"0x0208836A","0x8824A","0x02088370","6","FUN_0208836A","mechanical","","2","5","0","0x02088370|0x02088390|0x0208858E|0x0208878A|0x02088DDC","","","","0"
"0x02088370","0x88250","0x0208838A","26","FUN_02088370","mechanical","","10","4","1","0x02088390|0x0208858E|0x0208878A|0x02088EE8","0x0208836A","","","0"
"0x0208838A","0x8826A","0x02088390","6","FUN_0208838A","mechanical","","2","5","0","0x02088390|0x0208858E|0x0208878A|0x02088DDC|0x02088EE8","","","","0"
"0x02088390","0x88270","0x020883E0","80","FUN_02088390","mechanical","","33","7","3","0x0208840A|0x0208858E|0x0208860E|0x0208878A|0x02088866|0x020889A6|0x02088D10","0x0208836A|0x02088370|0x0208838A","","","0"
"0x020883E0","0x882C0","0x020883F0","16","FUN_020883E0","mechanical","","7","1","1","0x020883F0","0x02084396","","","0"
"0x020883F0","0x882D0","0x0208840A","26","FUN_020883F0","mechanical","","12","4","2","0x0208840A|0x0208860E|0x02088866|0x020889A6","0x02085812|0x020883E0","","","0"
"0x0208840A","0x882EA","0x020884F4","234","FUN_0208840A","mechanical","","80","2","7","0x020884F4|0x02088EE8","0x0204ECF6|0x020882B4|0x020882D2|0x020882DA|0x02088322|0x02088390|0x020883F0","","","0"
"0x020884F4","0x883D4","0x0208858E","154","FUN_020884F4","mechanical","","61","4","5","0x020884F4|0x020889A6|0x02089558|0x02089652","0x02085976|0x02088264|0x0208827E|0x0208840A|0x020884F4","","","0"
"0x0208858E","0x8846E","0x020885E8","90","FUN_0208858E","mechanical","","34","3","4","0x020885E8|0x02088CF2|0x02088E44","0x0208836A|0x02088370|0x0208838A|0x02088390","","","0"
"0x020885E8","0x884C8","0x02088606","30","FUN_020885E8","mechanical","","13","2","1","0x0208860E|0x020889A6","0x0208858E","","","0"
"0x02088606","0x884E6","0x0208860E","8","FUN_02088606","mechanical","","3","4","1","0x0208860E|0x02088866|0x020889A6|0x02088EE8","0x02085976","","","0"
"0x0208860E","0x884EE","0x0208878A","380","FUN_0208860E","mechanical","","128","1","7","0x020889A6","0x0204ECF6|0x020882B4|0x020882FC|0x02088390|0x020883F0|0x020885E8|0x02088606","","","0"
"0x0208878A","0x8866A","0x02088814","138","FUN_0208878A","mechanical","","49","3","4","0x02088814|0x02088832|0x02088EE8","0x0208836A|0x02088370|0x0208838A|0x02088390","","","0"
"0x02088814","0x886F4","0x02088832","30","FUN_02088814","mechanical","","11","2","1","0x02088866|0x020889A6","0x0208878A","","","0"
"0x02088832","0x88712","0x02088866","52","FUN_02088832","mechanical","","20","2","1","0x02088866|0x020889A6","0x0208878A","","","0"
"0x02088866","0x88746","0x020889A6","320","FUN_02088866","mechanical","","114","1","8","0x020889A6","0x0204ECF6|0x020882B4|0x020882C4|0x02088390|0x020883F0|0x02088606|0x02088814|0x02088832","","","0"
"0x020889A6","0x88886","0x02088CF2","844","FUN_020889A6","mechanical","","314","1","18","0x020889A6","0x0204ECF6|0x0208318E|0x02084004|0x02084086|0x02084396|0x020864D8|0x020882B4|0x020882C4|0x02088390|0x020883F0|0x020884F4|0x020885E8|0x02088606|0x0208860E|0x02088814|0x02088832|0x02088866|0x020889A6","","","0"
"0x02088CF2","0x88BD2","0x02088D10","30","FUN_02088CF2","mechanical","","11","1","1","0x02088D10","0x0208858E","","","0"
"0x02088D10","0x88BF0","0x02088DDC","204","FUN_02088D10","mechanical","","87","1","4","0x02088D10","0x0204E4BA|0x02088390|0x02088CF2|0x02088D10","","","0"
"0x02088DDC","0x88CBC","0x02088E44","104","FUN_02088DDC","mechanical","","40","1","3","0x02088E44","0x020882FC|0x0208836A|0x0208838A","","","0"
"0x02088E44","0x88D24","0x02088EC8","132","FUN_02088E44","mechanical","","54","1","4","0x02088E44","0x0204E482|0x0208858E|0x02088DDC|0x02088E44","","","0"
"0x02088EC8","0x88DA8","0x02088EE8","32","FUN_02088EC8","mechanical","","11","1","1","0x02088EE8","0x020864D8","","","0"
"0x02088EE8","0x88DC8","0x020892C2","986","FUN_02088EE8","mechanical","","318","1","15","0x02088EE8","0x02081BBC|0x02084396|0x02085976|0x020859AA|0x020864EC|0x020864F8|0x02087828|0x02088264|0x02088370|0x0208838A|0x0208840A|0x02088606|0x0208878A|0x02088EC8|0x02088EE8","","","0"
"0x020892C2","0x891A2","0x020892E0","30","FUN_020892C2","mechanical","","9","2","0","0x020893E0|0x02089652","","","","0"
"0x020892E0","0x891C0","0x020892FE","30","FUN_020892E0","mechanical","","9","2","0","0x020893E0|0x02089652","","","","0"
"0x020892FE","0x891DE","0x020893E0","226","FUN_020892FE","mechanical","","73","2","2","0x020893E0|0x02089652","0x02082D94|0x020864EC","","","0"
"0x020893E0","0x892C0","0x02089478","152","FUN_020893E0","mechanical","","54","2","7","0x020893E0|0x02089652","0x02081B96|0x02082D94|0x020858F4|0x020892C2|0x020892E0|0x020892FE|0x020893E0","","","0"
"0x02089478","0x89358","0x02089558","224","FUN_02089478","mechanical","","77","2","1","0x02089652|0x02089E56","0x020821DA","","","0"
"0x02089558","0x89438","0x0208958A","50","FUN_02089558","mechanical","","18","1","1","0x02089652","0x020884F4","","","0"
"0x0208958A","0x8946A","0x02089614","138","FUN_0208958A","mechanical","","50","2","1","0x02089652|0x02089E56","0x020821DA","","","0"
"0x02089614","0x894F4","0x0208963E","42","FUN_02089614","mechanical","","13","1","2","0x02089652","0x02078FF6|0x02079020","","","0"
"0x0208963E","0x8951E","0x02089648","10","FUN_0208963E","mechanical","","3","1","1","0x02089652","0x020791A0","","","0"
"0x02089648","0x89528","0x02089652","10","FUN_02089648","mechanical","","3","1","1","0x02089652","0x02079484","","","0"
