"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x0206DE4A","0x6DD2A","0x0206DE88","62","FUN_0206DE4A","mechanical","","22","1","3","0x02070C92","0x0203E5CE|0x0203E5E2|0x0206DD3E","","","0"
"0x0206DE88","0x6DD68","0x0206DEA6","30","FUN_0206DE88","mechanical","","9","2","0","0x0207175C|0x020717A8","","","","0"
"0x0206DEA6","0x6DD86","0x0206DECA","36","FUN_0206DEA6","mechanical","","12","1","1","0x0206DECA","0x0204E4BA","","","0"
"0x0206DECA","0x6DDAA","0x0206E344","1146","FUN_0206DECA","mechanical","","380","2","11","0x0206DECA|0x0206E98A","0x0203EB6E|0x0206B93E|0x0206BABA|0x0206BDC4|0x0206BDE6|0x0206BE58|0x0206BECC|0x0206CF8C|0x0206D97A|0x0206DEA6|0x0206DECA","","","0"
"0x0206E344","0x6E224","0x0206E3A8","100","FUN_0206E344","mechanical","","39","1","2","0x0206E3D4","0x0206BA94|0x0206CD44","","","0"
"0x0206E3A8","0x6E288","0x0206E3D4","44","FUN_0206E3A8","mechanical","","16","1","1","0x0206E3D4","0x0203CDAA","","","0"
"0x0206E3D4","0x6E2B4","0x0206E930","1372","FUN_0206E3D4","mechanical","","446","1","12","0x0206E3D4","0x020003B2|0x0203E444|0x0203E508|0x0203E5CE|0x0204E482|0x020659F4|0x0206BC72|0x0206C050|0x0206D960|0x0206E344|0x0206E3A8|0x0206E3D4","","","0"
"0x0206E930","0x6E810","0x0206E944","20","FUN_0206E930","mechanical","","7","1","1","0x0206E98A","0x0206BDE6","","","0"
"0x0206E944","0x6E824","0x0206E950","12","FUN_0206E944","mechanical","","5","1","1","0x0206E98A","0x0206BDE6","","","0"
"0x0206E950","0x6E830","0x0206E95E","14","FUN_0206E950","mechanical","","5","2","1","0x0206E95E|0x0206E98A","0x0206BDE6","","","0"
"0x0206E95E","0x6E83E","0x0206E98A","44","FUN_0206E95E","mechanical","","17","1","1","0x0206E98A","0x0206E950","","","0"
"0x0206E98A","0x6E86A","0x0206EDB8","1070","FUN_0206E98A","mechanical","","374","1","12","0x0206E98A","0x020003B2|0x020659F4|0x02069DC4|0x0206BDE6|0x0206BE58|0x0206CE68|0x0206DECA|0x0206E930|0x0206E944|0x0206E950|0x0206E95E|0x0206E98A","","","0"
"0x0206EDB8","0x6EC98","0x0206EED2","282","FUN_0206EDB8","mechanical","","89","1","8","0x0206B528","0x020003B2|0x0203B316|0x0203E188|0x0203E220|0x0204ECF6|0x02063530|0x020659F4|0x0206B80C","0x020625D2","","0"
"0x0206EED2","0x6EDB2","0x0206EEFE","44","FUN_0206EED2","mechanical","","15","5","0","0x0206B582|0x0206F002|0x0206F5FC|0x0206FA26|0x02070710","","","","0"
"0x0206EEFE","0x6EDDE","0x0206EF14","22","FUN_0206EEFE","mechanical","","8","2","0","0x0206FA26|0x02070C92","","","","0"
"0x0206EF14","0x6EDF4","0x0206EF72","94","FUN_0206EF14","mechanical","","33","2","5","0x0206F5FC|0x02071804","0x020003B2|0x0200505C|0x0203E27A|0x020659F4|0x0206BF86","","","0"
"0x0206EF72","0x6EE52","0x0206EFD4","98","FUN_0206EF72","mechanical","","35","6","5","0x0206F5FC|0x0206FA26|0x0207175C|0x020717A8|0x02071804|0x02071DCE","0x020003B2|0x0200505C|0x0203E27A|0x020659F4|0x0206BF86","","","0"
"0x0206EFD4","0x6EEB4","0x0206F002","46","FUN_0206EFD4","mechanical","","16","1","1","0x0206F002","0x0206BF86","","","0"
"0x0206F002","0x6EEE2","0x0206F08C","138","FUN_0206F002","mechanical","","53","1","5","0x0206F5FC","0x0203E672|0x0203E7E6|0x0206C3B2|0x0206EED2|0x0206EFD4","","","0"
"0x0206F08C","0x6EF6C","0x0206F0A2","22","FUN_0206F08C","mechanical","","7","4","1","0x0206F55E|0x0206F9E6|0x02070636|0x02070C92","0x0203E7F0","","","0"
"0x0206F0A2","0x6EF82","0x0206F148","166","FUN_0206F0A2","mechanical","","54","6","7","0x0206F148|0x0206F2AA|0x02070940|0x02070C92|0x02071536|0x02071804","0x020003B2|0x0200505C|0x0203E27A|0x0203E360|0x0203E7FA|0x0203E86A|0x020659F4","","","0"
"0x0206F148","0x6F028","0x0206F19A","82","FUN_0206F148","mechanical","","30","3","3","0x0206F3D8|0x02070BB8|0x02071804","0x020003B2|0x020659F4|0x0206F0A2","","","0"
"0x0206F19A","0x6F07A","0x0206F222","136","FUN_0206F19A","mechanical","","44","3","4","0x0206F3D8|0x02071804|0x02071DCE","0x020003B2|0x0203E90C|0x0203E920|0x020659F4","","","0"
"0x0206F222","0x6F102","0x0206F2AA","136","FUN_0206F222","mechanical","","44","3","4","0x0206F3D8|0x02070AA8|0x02071804","0x020003B2|0x0203E90C|0x0203E920|0x020659F4","","","0"
"0x0206F2AA","0x6F18A","0x0206F2E8","62","FUN_0206F2AA","mechanical","","21","1","3","0x0206F3D8","0x020003B2|0x020659F4|0x0206F0A2","","","0"
"0x0206F2E8","0x6F1C8","0x0206F34E","102","FUN_0206F2E8","mechanical","","34","1","3","0x0206F3D8","0x020003B2|0x020659F4|0x0206B3EC","","","0"
"0x0206F34E","0x6F22E","0x0206F398","74","FUN_0206F34E","mechanical","","24","1","3","0x0206F3D8","0x020003B2|0x020659F4|0x0206B3EC","","","0"
"0x0206F398","0x6F278","0x0206F3D8","64","FUN_0206F398","mechanical","","21","4","2","0x0206F3D8|0x02070C92|0x02071804|0x02071DCE","0x0203E86A|0x0206B3EC","","","0"
"0x0206F3D8","0x6F2B8","0x0206F55E","390","FUN_0206F3D8","mechanical","","133","2","12","0x0206F55E|0x02070C92","0x020003B2|0x0203CCC4|0x020659F4|0x0206B3EC|0x0206C3B2|0x0206F148|0x0206F19A|0x0206F222|0x0206F2AA|0x0206F2E8|0x0206F34E|0x0206F398","0x0205BB38","","0"
"0x0206F55E","0x6F43E","0x0206F5FC","158","FUN_0206F55E","mechanical","","55","4","2","0x0206F5FC|0x02070C92|0x02071804|0x02071DCE","0x0206F08C|0x0206F3D8","","","0"
"0x0206F5FC","0x6F4DC","0x0206F9BC","960","FUN_0206F5FC","mechanical","","293","4","8","0x0206F9BC|0x02070C92|0x02071804|0x02071DCE","0x020003B2|0x0203CDAA|0x020659F4|0x0206EED2|0x0206EF14|0x0206EF72|0x0206F002|0x0206F55E","","","0"
"0x0206F9BC","0x6F89C","0x0206F9E6","42","FUN_0206F9BC","mechanical","","16","2","1","0x0206FA26|0x02070C92","0x0206F5FC","","","0"
"0x0206F9E6","0x6F8C6","0x0206FA26","64","FUN_0206F9E6","mechanical","","18","1","5","0x0206FA26","0x020003B2|0x0203E92C|0x0203E938|0x020659F4|0x0206F08C","","","0"
"0x0206FA26","0x6F906","0x0206FCA0","634","FUN_0206FA26","mechanical","","202","1","8","0x020720C6","0x020003B2|0x020659F4|0x0206C3B2|0x0206EED2|0x0206EEFE|0x0206EF72|0x0206F9BC|0x0206F9E6","","","0"
"0x0206FCA0","0x6FB80","0x0206FCC8","40","FUN_0206FCA0","mechanical","","12","4","3","0x0206FCC8|0x0206FCEC|0x0206FD2E|0x0206FF60","0x020003B2|0x0203E90C|0x020659F4","","","0"
"0x0206FCC8","0x6FBA8","0x0206FCEC","36","FUN_0206FCC8","mechanical","","14","1","1","0x020720C6","0x0206FCA0","","","0"
"0x0206FCEC","0x6FBCC","0x0206FD2E","66","FUN_0206FCEC","mechanical","","25","1","3","0x020720C6","0x0204E4BA|0x0206C3B2|0x0206FCA0","","","0"
"0x0206FD2E","0x6FC0E","0x0206FD70","66","FUN_0206FD2E","mechanical","","25","1","3","0x020720C6","0x0204E4BA|0x0206C3B2|0x0206FCA0","","","0"
"0x0206FD70","0x6FC50","0x0206FDD6","102","FUN_0206FD70","mechanical","","35","1","3","0x0206FE18","0x020003B2|0x020659F4|0x0206C3B2","","","0"
"0x0206FDD6","0x6FCB6","0x0206FDFE","40","FUN_0206FDD6","mechanical","","17","1","0","0x0206FDFE","","","","0"
"0x0206FDFE","0x6FCDE","0x0206FE18","26","FUN_0206FDFE","mechanical","","11","3","2","0x0206FE18|0x0207001E|0x02070188","0x0206C3B2|0x0206FDD6","","","0"
"0x0206FE18","0x6FCF8","0x0206FF60","328","FUN_0206FE18","mechanical","","105","2","8","0x0206FF60|0x02071CBE","0x020003B2|0x0203E92C|0x0203E938|0x020659F4|0x0206C3B2|0x0206D212|0x0206FD70|0x0206FDFE","","","0"
"0x0206FF60","0x6FE40","0x0206FFB2","82","FUN_0206FF60","mechanical","","29","1","5","0x020720C6","0x0203E90C|0x0206CB30|0x0206CC9E|0x0206FCA0|0x0206FE18","","","0"
"0x0206FFB2","0x6FE92","0x0206FFF6","68","FUN_0206FFB2","mechanical","","23","3","3","0x0207068A|0x02071804|0x020720C6","0x0203E7F0|0x0203EA64|0x0206D690","","","0"
"0x0206FFF6","0x6FED6","0x0207001E","40","FUN_0206FFF6","mechanical","","12","2","3","0x0207001E|0x02072000","0x020003B2|0x0203E90C|0x020659F4","","","0"
"0x0207001E","0x6FEFE","0x020700CC","174","FUN_0207001E","mechanical","","63","1","6","0x020720C6","0x0203E90C|0x0206CB30|0x0206CC9E|0x0206DA84|0x0206FDFE|0x0206FFF6","","","0"
"0x020700CC","0x6FFAC","0x02070114","72","FUN_020700CC","mechanical","","24","2","3","0x0207068A|0x020720C6","0x0203EA64|0x0203EA6A|0x0206D690","","","0"
"0x02070114","0x6FFF4","0x02070148","52","FUN_02070114","mechanical","","18","4","1","0x02070188|0x020709E0|0x02071536|0x02071CBE","0x0204E482","","","0"
"0x02070148","0x70028","0x02070188","64","FUN_02070148","mechanical","","24","1","0","0x02070188","","","","0"
"0x02070188","0x70068","0x020703CC","580","FUN_02070188","mechanical","","203","1","6","0x020703CC","0x0203CDAA|0x0206C3B2|0x0206DB4A|0x0206FDFE|0x02070114|0x02070148","","","0"
"0x020703CC","0x702AC","0x02070426","90","FUN_020703CC","mechanical","","32","1","4","0x020720C6","0x0203E90C|0x0206CB30|0x0206CC9E|0x02070188","","","0"
"0x02070426","0x70306","0x0207045A","52","FUN_02070426","mechanical","","18","3","2","0x0207068A|0x020709E0|0x020720C6","0x0203EA64|0x0206D690","","","0"
"0x0207045A","0x7033A","0x02070470","22","FUN_0207045A","mechanical","","7","2","1","0x02070636|0x02070C92","0x0203E7F0","","","0"
"0x02070470","0x70350","0x02070636","454","FUN_02070470","mechanical","","142","2","5","0x02070636|0x02071CBE","0x0203EA64|0x0203EA78|0x0206469A|0x02069782|0x0206D690","","","0"
"0x02070636","0x70516","0x0207068A","84","FUN_02070636","mechanical","","26","2","5","0x0207068A|0x02070C92","0x02067D80|0x0206F08C|0x0207045A|0x02070470|0x020716DE","","","0"
