"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02037492","0x37372","0x02037502","112","FUN_02037492","mechanical","","46","1","1","0x02037492","0x02037492","","","2"
"0x02037502","0x373E2","0x02037696","404","FUN_02037502","mechanical","","155","1","5","0x02037696","0x020315D0|0x02031612|0x02032800|0x0204E4BA|0x0204ECF6","","","0"
"0x02037696","0x37576","0x020377F2","348","FUN_02037696","mechanical","","128","1","10","0x02037696","0x0203223A|0x0203320A|0x02033218|0x02034D38|0x02035CA2|0x02036042|0x02036428|0x02037502|0x02037696|0x0204E4BA","","","0"
"0x020377F2","0x376D2","0x020378A8","182","FUN_020377F2","mechanical","","68","1","5","0x02038140","0x0202F79A|0x0203223A|0x020329BA|0x0203346A|0x0204E482","","","0"
"0x020378A8","0x37788","0x0203793E","150","FUN_020378A8","mechanical","","55","1","5","0x02038140","0x0202F79A|0x0203223A|0x020329BA|0x0203346A|0x0204E482","","","0"
"0x0203793E","0x3781E","0x020379BA","124","FUN_0203793E","mechanical","","48","1","4","0x020379BA","0x020336E8|0x02035730|0x0204E4BA|0x0204E6B6","","","0"
"0x020379BA","0x3789A","0x02037B04","330","FUN_020379BA","mechanical","","111","1","6","0x02038140","0x0202F79A|0x0203223A|0x020329BA|0x0203346A|0x0203793E|0x0204E482","","","0"
"0x02037B04","0x379E4","0x02037CC4","448","FUN_02037B04","mechanical","","155","1","12","0x02038140","0x0202F79A|0x0203223A|0x020329BA|0x0203346A|0x020336E8|0x02035730|0x02036BD4|0x0204E482|0x0204E4BA|0x0204E6B6|0x0206469A|0x02064D9E","","","0"
"0x02037CC4","0x37BA4","0x02037D64","160","FUN_02037CC4","mechanical","","58","1","4","0x02038140","0x0202F79A|0x020329BA|0x0203346A|0x02036428","","","0"
"0x02037D64","0x37C44","0x02037E04","160","FUN_02037D64","mechanical","","63","1","2","0x02038140","0x02032274|0x02034DB2","","","0"
"0x02037E04","0x37CE4","0x02037EC0","188","FUN_02037E04","mechanical","","70","2","7","0x02037EC0|0x02037F9C","0x020315D0|0x02031612|0x02031A20|0x02031A70|0x02032800|0x02033A06|0x02033A1E","","","0"
"0x02037EC0","0x37DA0","0x02037F9C","220","FUN_02037EC0","mechanical","","81","1","6","0x02038140","0x020315D0|0x020323AC|0x02034DB2|0x020354D4|0x0203614C|0x02037E04","","","0"
"0x02037F9C","0x37E7C","0x02038070","212","FUN_02037F9C","mechanical","","86","1","7","0x02038140","0x020315D0|0x020323AC|0x02033964|0x02033D98|0x02034DB2|0x020354D4|0x02037E04","","","0"
"0x02038070","0x37F50","0x02038140","208","FUN_02038070","mechanical","","72","3","1","0x02038140|0x02062C52|0x02062EDE","0x0203227E","","","0"
"0x02038140","0x38020","0x020387CE","1678","FUN_02038140","mechanical","","646","2","33","0x02038140|0x02062C52","0x02003874|0x0200598C|0x020315D0|0x0203320A|0x02033218|0x020341D8|0x02034D28|0x02034D38|0x02034DB2|0x02034E58|0x02035228|0x02036064|0x020364A2|0x020377F2|0x020378A8|0x020379BA|0x02037B04|0x02037CC4|0x02037D64|0x02037EC0|0x02037F9C|0x02038070|0x02038140|0x0204E4BA|0x0204E5A8|0x0204E6B6|0x0204E6F0|0x0204ECF6|0x02062C52|0x0206469A|0x02064D9E|0x02067D80|0x02067F1E","","","0"
"0x020387CE","0x386AE","0x0203892A","348","FUN_020387CE","mechanical","audio|filesystem","116","1","10","0x0203899C","0x020017E2|0x0202E948|0x0202EA02|0x0202EC40|0x0204E5A8|0x0206469A|0x02064D9E|0x02066F84|0x020676AA|0x02069820","","0x0205BB4A|0x0205BEAE|0x02062559|0x02062576|0x02062580|0x020625FF|0x02062627|0x02062656|0x0206265B","0"
