"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02082112","0x81FF2","0x0208214A","56","FUN_02082112","mechanical","","26","1","1","0x0200698A","0x020820DA","","","0"
"0x0208214A","0x8202A","0x0208215A","16","FUN_0208214A","mechanical","","4","1","0","0x0200698A","","","","0"
"0x0208215A","0x8203A","0x0208216A","16","FUN_0208215A","mechanical","","4","1","0","0x0200698A","","","","0"
"0x0208216A","0x8204A","0x020821A4","58","FUN_0208216A","mechanical","","15","1","4","0x0200698A","0x02002D4A|0x0206694A|0x0206B0D4|0x0206B0FA","0x02062614","","0"
"0x020821A4","0x82084","0x020821DA","54","FUN_020821A4","mechanical","","16","3","0","0x020054CE|0x02082D94|0x02089652","","","","0"
"0x020821DA","0x820BA","0x02082218","62","FUN_020821DA","mechanical","","22","8","1","0x02082218|0x02083A7A|0x020864F8|0x02087010|0x02087042|0x02089478|0x0208958A|0x02089652","0x0204E482","","","0"
"0x02082218","0x820F8","0x020822A6","142","FUN_02082218","mechanical","","53","3","1","0x020828F0|0x02082D94|0x02089652","0x020821DA","","","0"
"0x020822A6","0x82186","0x020822B0","10","FUN_020822A6","mechanical","","3","5","1","0x020822B0|0x02084BCE|0x020856B8|0x02086F88|0x02089652","0x0207284E","","","0"
"0x020822B0","0x82190","0x020822D6","38","FUN_020822B0","mechanical","","17","2","2","0x02082D94|0x02089652","0x020728FE|0x020822A6","","","0"
"0x020822D6","0x821B6","0x020822EC","22","FUN_020822D6","mechanical","","8","2","1","0x02082420|0x02085812","0x020801BA","","","0"
"0x020822EC","0x821CC","0x020822FC","16","FUN_020822EC","mechanical","","6","4","0","0x020822FC|0x02082548|0x02084BCE|0x020857C6","","","","0"
"0x020822FC","0x821DC","0x020823AA","174","FUN_020822FC","mechanical","","71","2","2","0x02082420|0x02082658","0x0204E4BA|0x020822EC","","","0"
"0x020823AA","0x8228A","0x02082420","118","FUN_020823AA","mechanical","","39","2","6","0x02082420|0x020857C6","0x020003B2|0x020659F4|0x0207288E|0x0207B12E|0x0208028E|0x0208034C","","","0"
"0x02082420","0x82300","0x020824AE","142","FUN_02082420","mechanical","","56","2","5","0x020828F0|0x0208413C","0x020003B2|0x020659F4|0x020822D6|0x020822FC|0x020823AA","","","0"
"0x020824AE","0x8238E","0x020824FA","76","FUN_020824AE","mechanical","","28","2","0","0x020824FA|0x0208545C","","","","0"
"0x020824FA","0x823DA","0x02082512","24","FUN_020824FA","mechanical","","10","5","2","0x02082512|0x02082548|0x020825F4|0x02084B48|0x0208A24A","0x020817BE|0x020824AE","","","0"
"0x02082512","0x823F2","0x0208252E","28","FUN_02082512","mechanical","","10","4","1","0x02082658|0x020828F0|0x0208A242|0x0208A292","0x020824FA","","","0"
"0x0208252E","0x8240E","0x02082548","26","FUN_0208252E","mechanical","","8","3","0","0x02082658|0x0208A292|0x0208A786","","","","0"
"0x02082548","0x82428","0x020825F4","172","FUN_02082548","mechanical","","54","2","3","0x020825F4|0x02084B48","0x0206B304|0x020822EC|0x020824FA","","","0"
"0x020825F4","0x824D4","0x02082658","100","FUN_020825F4","mechanical","","35","2","3","0x02082658|0x0208A24A","0x020817BE|0x020824FA|0x02082548","","","0"
"0x02082658","0x82538","0x02082692","58","FUN_02082658","mechanical","","24","1","4","0x020828F0","0x020822FC|0x02082512|0x0208252E|0x020825F4","","","0"
"0x02082692","0x82572","0x020826A6","20","FUN_02082692","mechanical","","9","3","0","0x020826A6|0x020832A4|0x02084A26","","","","0"
"0x020826A6","0x82586","0x020826B8","18","FUN_020826A6","mechanical","","7","4","1","0x020828B2|0x020828F0|0x0208413C|0x020847E4","0x02082692","","","0"
"0x020826B8","0x82598","0x020826C0","8","FUN_020826B8","mechanical","","4","2","0","0x020828F0|0x0208413C","","","","0"
"0x020826C0","0x825A0","0x0208278C","204","FUN_020826C0","mechanical","","71","4","1","0x020828F0|0x02084086|0x020847E4|0x020856B8","0x0204E482","","","0"
"0x0208278C","0x8266C","0x020827AA","30","FUN_0208278C","mechanical","","10","1","0","0x020828F0","","","","0"
"0x020827AA","0x8268A","0x020827B4","10","FUN_020827AA","mechanical","","4","2","0","0x020828F0|0x0208413C","","","","0"
"0x020827B4","0x82694","0x020827C0","12","FUN_020827B4","mechanical","","6","2","0","0x020828F0|0x0208413C","","","","0"
"0x020827C0","0x826A0","0x020827E8","40","FUN_020827C0","mechanical","","18","4","0","0x020827E8|0x0208285E|0x0208288A|0x02084432","","","","0"
"0x020827E8","0x826C8","0x0208285E","118","FUN_020827E8","mechanical","","43","3","1","0x020828F0|0x0208413C|0x020847E4","0x020827C0","","","0"
"0x0208285E","0x8273E","0x0208288A","44","FUN_0208285E","mechanical","","17","4","1","0x020828F0|0x0208413C|0x020847E4|0x02084BCE","0x020827C0","","","0"
"0x0208288A","0x8276A","0x020828B2","40","FUN_0208288A","mechanical","","16","2","1","0x020828B2|0x020847E4","0x020827C0","","","0"
"0x020828B2","0x82792","0x020828D8","38","FUN_020828B2","mechanical","","14","1","3","0x020828F0","0x02081BAA|0x020826A6|0x0208288A","","","0"
"0x020828D8","0x827B8","0x020828E4","12","FUN_020828D8","mechanical","","5","5","0","0x0203F3C2|0x0203F4DC|0x0203F53E|0x020828E4|0x0208B37E","","","","0"
"0x020828E4","0x827C4","0x020828F0","12","FUN_020828E4","mechanical","","4","3","1","0x020828F0|0x0208BAB6|0x0208D518","0x020828D8","","","0"
"0x020828F0","0x827D0","0x02082D82","1170","FUN_020828F0","mechanical","","397","9","18","0x020840D0|0x0208413C|0x02084432|0x020847E4|0x02085480|0x020856B8|0x020864D8|0x02087940|0x0208A7A0","0x02072998|0x02081782|0x0208179E|0x02081BAA|0x02082218|0x02082420|0x02082512|0x02082658|0x020826A6|0x020826B8|0x020826C0|0x0208278C|0x020827AA|0x020827B4|0x020827E8|0x0208285E|0x020828B2|0x020828E4","","","0"
"0x02082D82","0x82C62","0x02082D94","18","FUN_02082D82","mechanical","","6","1","0","0x02082D94","","","","0"
