"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x0200B9DC","0xB8BC","0x0200BA08","44","FUN_0200B9DC","mechanical","","19","6","1","0x0200BBD0|0x0200BC6C|0x02028FAE|0x02029176|0x0202A4BE|0x0202DFC0","0x0200A5EC","","","0"
"0x0200BA08","0xB8E8","0x0200BA36","46","FUN_0200BA08","mechanical","","16","4","1","0x0200BC6C|0x0200CBF8|0x0201D6A8|0x02029314","0x0200A97C","","","0"
"0x0200BA36","0xB916","0x0200BA3E","8","FUN_0200BA36","mechanical","","3","8","1","0x0200BBD0|0x02010A3C|0x020114F2|0x0201AD82|0x0201B2DC|0x02028FAE|0x02029176|0x0202A4BE","0x0200095A","","","0"
"0x0200BA3E","0xB91E","0x0200BBD0","402","FUN_0200BA3E","mechanical","","165","8","0","0x0200BBD0|0x0200DE1C|0x02012686|0x02012F9C|0x02017390|0x02017E8A|0x0201A354|0x0201D6A8","","","","0"
"0x0200BBD0","0xBAB0","0x0200BC6C","156","FUN_0200BBD0","mechanical","","56","4","6","0x0200BC6C|0x0200CBF8|0x0201D6A8|0x02029314","0x0200A6E4|0x0200A6F0|0x0200A756|0x0200B9DC|0x0200BA36|0x0200BA3E","","","0"
"0x0200BC6C","0xBB4C","0x0200BD98","300","FUN_0200BC6C","mechanical","","108","1","7","0x0200BEB0","0x02009F58|0x0200A3E2|0x0200B85A|0x0200B900|0x0200B9DC|0x0200BA08|0x0200BBD0","","","0"
"0x0200BD98","0xBC78","0x0200BEB0","280","FUN_0200BD98","mechanical","","87","10","0","0x0200BEB0|0x0200E1CA|0x0200E810|0x02010A3C|0x02010FBA|0x020128C2|0x020154F6|0x02016276|0x02017390|0x02017E8A","","","","0"
"0x0200BEB0","0xBD90","0x0200C28C","988","FUN_0200BEB0","mechanical","","344","2","8","0x0200E810|0x0202C974","0x02009EFA|0x0200A97C|0x0200AEF0|0x0200AFB4|0x0200B04E|0x0200B6A2|0x0200BC6C|0x0200BD98","","","0"
"0x0200C28C","0xC16C","0x0200C2A0","20","FUN_0200C28C","mechanical","","9","2","0","0x0200C53C|0x0200E810","","","","0"
"0x0200C2A0","0xC180","0x0200C376","214","FUN_0200C2A0","mechanical","","79","5","4","0x0200C53C|0x0200CD44|0x0200DB4A|0x0200E810|0x0201FAC8","0x02009F58|0x0200A244|0x0200A3C8|0x0200A3E2","","","0"
