"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x02083D02","0x83BE2","0x02083D5A","88","FUN_02083D02","mechanical","","32","5","3","0x02083D5A|0x02083FA2|0x02084004|0x02084BCE|0x02085656","0x0203F17E|0x0204E482|0x02083394","","","0"
"0x02083D5A","0x83C3A","0x02083DC2","104","FUN_02083D5A","mechanical","","43","1","3","0x02084BCE","0x0204E482|0x0208318E|0x02083D02","","","0"
"0x02083DC2","0x83CA2","0x02083FA2","480","FUN_02083DC2","mechanical","","152","2","6","0x02083FA2|0x02085656","0x0203F17E|0x0204E482|0x02083394|0x0208341A|0x02083B98|0x02083BB2","","","0"
"0x02083FA2","0x83E82","0x02084004","98","FUN_02083FA2","mechanical","","39","2","3","0x02084004|0x02084BCE","0x0208318E|0x02083D02|0x02083DC2","","","0"
"0x02084004","0x83EE4","0x02084086","130","FUN_02084004","mechanical","","52","4","3","0x02084086|0x020847E4|0x02084BCE|0x020889A6","0x0208318E|0x02083D02|0x02083FA2","","","0"
"0x02084086","0x83F66","0x020840A8","34","FUN_02084086","mechanical","","16","4","2","0x02084BCE|0x020864F8|0x020889A6|0x02089652","0x020826C0|0x02084004","","","0"
"0x020840A8","0x83F88","0x020840B2","10","FUN_020840A8","mechanical","","3","3","1","0x02084432|0x020847E4|0x02084BCE","0x02079038","","","0"
"0x020840B2","0x83F92","0x020840BC","10","FUN_020840B2","mechanical","","3","3","1","0x020847E4|0x020864F8|0x02089652","0x020728FE","","","0"
"0x020840BC","0x83F9C","0x020840D0","20","FUN_020840BC","mechanical","","6","3","0","0x02084432|0x020847E4|0x020856B8","","","","0"
"0x020840D0","0x83FB0","0x0208410E","62","FUN_020840D0","mechanical","","26","1","1","0x02084432","0x020828F0","","","0"
"0x0208410E","0x83FEE","0x02084120","18","FUN_0208410E","mechanical","","6","2","1","0x02084432|0x020856B8","0x02083338","","","0"
"0x02084120","0x84000","0x0208413C","28","FUN_02084120","mechanical","","8","2","0","0x02084432|0x020856B8","","","","0"
"0x0208413C","0x8401C","0x02084396","602","FUN_0208413C","mechanical","","208","1","9","0x02084432","0x02081BAA|0x02082420|0x020826A6|0x020826B8|0x020827AA|0x020827B4|0x020827E8|0x0208285E|0x020828F0","","","0"
